Strain,Enviro,MIC50,Mass,Mass_norm,Activity,Activity_norm
yAG116,3.12,0.8,0.03538418367346938,0.45000227100190104,0.04008010204081633,0.15770765812189524
yAG116,6.25,0.8,0.042434183673469385,0.5396614260594224,0.026730102040816342,0.10482806805496848
yAG118,0,0.4,0.5121508503401361,1.094222122097935,1.281096768707483,1
yAG118,0.39,0.4,0.6244175170068027,1.3340824487170868,1.365796768707483,1.068732632789589
yAG118,0.78,0.4,0.648750850340136,1.386071177467675,1.377796768707483,1.0781060573083199
yAG118,1.56,0.4,0.539850850340136,1.1534038119496317,1.1891634353741496,0.9283084062597384
yAG118,12.5,0.4,0.2984508503401361,0.6376471357691392,1.179296768707483,0.9215776188196974
yAG118,3.12,0.4,0.4300841836734694,0.9188847930788279,1.0504967687074829,0.8206392269259865
yAG118,6.25,0.4,0.3536841836734694,0.7556544282893098,0.9531301020408163,0.7455419419708446
yAG121,0,0.4,0.5197841836734693,1.3033933599812018,2.7460301020408164,1
yAG121,0.39,0.4,0.5805508503401361,1.4557698122267746,2.882496768707483,1.0622174724305
yAG121,0.78,0.4,0.6334175170068027,1.5883364898249523,2.9130301020408167,1.0835781822912058
yAG121,1.56,0.4,0.516650850340136,1.2955363185598723,2.49206343537415,0.9211178499209838
yAG121,12.5,0.4,0.23401751700680273,0.5868144652465369,1.7160634353741495,0.6476958062031666
yAG121,3.12,0.4,0.4302841836734694,1.0789661661910963,2.09116343537415,0.761399238351983
yAG121,6.25,0.4,0.34421751700680275,0.8631482837456391,1.741096768707483,0.6359843176195022
yAG190,0,0.4,0.6121841836734694,1.5524060151348722,1.7466301020408164,1
yAG190,0.39,0.4,0.6725175170068027,1.705402175567795,1.6141301020408163,0.930193951453867
yAG190,0.78,0.4,0.6251508503401361,1.5852875103881356,1.4882301020408164,0.851302426939984
yAG190,1.56,0.4,0.5579841836734695,1.4149630555415396,1.4740634353741497,0.8454823753332414
yAG190,12.5,0.4,0.4262841836734694,1.0809918788175186,1.5164967687074828,0.8682911268653665
yAG190,3.12,0.4,0.4955508503401361,1.256641614386366,1.5915634353741497,0.9110955144175596
yAG190,6.25,0.4,0.4763508503401361,1.2079533334972148,1.4948301020408163,0.8580677549815162
yAG32,0,0.8,0.5338175170068027,1.493284648961096,1.705896768707483,1
yAG32,0.39,0.8,0.5751508503401361,1.6089092401194118,1.8260634353741496,1.103026326097437
yAG32,0.78,0.8,0.5659175170068027,1.5830801983848524,1.6926634353741496,1.0266540095548033
yAG32,1.56,0.8,0.5398175170068028,1.5100688638066582,1.4467634353741496,0.8924303572358486
yAG32,12.5,0.8,0.36815085034013606,1.0298538279475256,1.2622634353741495,0.7680544902400455
yAG32,3.12,0.8,0.518150850340136,1.449459199086573,1.4831634353741496,0.8858971049375383
yAG32,6.25,0.8,0.43241751700680275,1.2096314180710999,1.3576634353741497,0.8198452945685447
yAG192,0,0.4,0.5244175170068027,1.4348783047116935,1.2523634353741497,1
yAG192,0.39,0.4,0.5567175170068027,1.523255538002294,1.3431634353741497,1.0843476357704858
yAG192,0.78,0.4,0.5544508503401361,1.5170536268941819,1.3830634353741496,1.1230775584478536
yAG192,1.56,0.4,0.5307841836734694,1.4522983785594794,1.350196768707483,1.0811826805695264
yAG192,12.5,0.4,0.3581175170068027,0.9798586794415115,0.8867967687074829,0.7069803463331625
yAG192,3.12,0.4,0.46001751700680277,1.2586710655812083,1.1042634353741496,0.8774972191381353
yAG192,6.25,0.4,0.41751751700680273,1.1423852323041022,0.9872301020408163,0.7877411551045231
yAG193,0,0.4,0.6789841836734694,1.5283988786304683,1.1566634353741496,1
yAG193,0.39,0.4,0.6844841836734694,1.54077942302988,1.2435301020408163,1.0861845795541802
yAG193,0.78,0.4,0.5603841836734694,1.2614293212177037,1.237696768707483,1.0854899429362848
yAG193,1.56,0.4,0.5502841836734694,1.2386941396842388,1.262896768707483,1.1013078523941358
yAG193,12.5,0.4,0.3800841836734694,0.8555725657242677,0.928696768707483,0.8091708606845371
yAG193,3.12,0.4,0.5295175170068027,1.1919482053761576,1.1561634353741497,0.9999319887973865
yAG193,6.25,0.4,0.48735085034013603,1.0970306983140026,0.9870301020408163,0.8560379141237582
yAG3,0,0.8,0.9473841836734693,1.5857630245139689,0.8691801020408163,1
yAG3,0.39,0.8,0.8608341836734694,1.4408927679307237,0.8770801020408163,1.0060117082198365
yAG3,0.78,0.8,0.7826841836734694,1.3100827095600636,0.6369801020408163,0.7334657283787618
yAG3,1.56,0.8,0.7519841836734693,1.258696032759305,0.5555801020408163,0.6451302129667927
yAG3,12.5,0.8,0.5958341836734694,0.9973269909860669,0.5541801020408164,0.6380138489513698
yAG3,3.12,0.8,0.6561341836734693,1.098259128154983,0.47038010204081626,0.5385456050751496
yAG3,6.25,0.8,0.7016341836734694,1.1744185351398204,0.4700801020408163,0.5442730576626815
yAG126,0,0.8,0.3622341836734694,1.6588333150311099,0.4656301020408163,1
yAG126,0.39,0.8,0.3815841836734694,1.7474456716020366,0.5604801020408163,1.199679269866458
yAG126,0.78,0.8,0.3477341836734694,1.592431290727315,0.5299801020408164,1.1361372957332196
yAG126,1.56,0.8,0.24498418367346939,1.1218928081607669,0.4054301020408163,0.8675673081970733
yAG126,12.5,0.8,0.09198418367346939,0.4212369655069288,0.17413010204081633,0.3721633576236745
yAG126,3.12,0.8,0.1939341836734694,0.8881118881118882,0.12298010204081633,0.26233059494716415
yAG126,6.25,0.8,0.13318418367346938,0.6099103035287465,0.10073010204081634,0.2166359161983195
yAG117,0,0.4,0.6168841836734694,1.4001981048790084,1.3421634353741496,1
yAG117,0.39,0.4,0.6520508503401361,1.480019084772444,1.4889301020408163,1.1192583944688803
yAG117,0.78,0.4,0.5334175170068027,1.2107462246390435,1.4405301020408163,1.0883412966510313
yAG117,1.56,0.4,0.47541751700680274,1.0790983525873108,1.3097301020408163,0.9876608124007614
yAG117,12.5,0.4,0.35891751700680274,0.8146677130351235,1.0811634353741497,0.8237601647089193
yAG117,3.12,0.4,0.4420508503401361,1.0033629963092738,1.0918634353741496,0.8084556675523887
yAG117,6.25,0.4,0.3686841836734694,0.83683600413349,0.9286301020408163,0.6894995990012229
yAG98,0,0.4,0.6690841836734693,1.5637586346835748,1.9939301020408164,1
yAG98,0.39,0.4,0.6164175170068027,1.4406680628696782,2.09186343537415,1.0550974306371754
yAG98,0.78,0.4,0.5553841836734694,1.2980232293309157,1.7396301020408165,0.8794862131419401
