Strain,Enviro,MIC50,Mass,Mass_norm,Activity,Activity_norm
yAG112,1, ≤ 2,0.4864219387755102,0.18213316326530615,1.1205899659863945,0.054633333333333346
yAG112,16, ≤ 2,0.5124219387755101,0.20813316326530606,1.1461566326530612,0.08020000000000005
yAG112,2, ≤ 2,0.5740552721088436,0.2697664965986395,1.2128899659863945,0.14693333333333333
yAG112,32, ≤ 2,0.4281552721088435,0.12386649659863946,1.0986566326530611,0.03270000000000003
yAG112,4, ≤ 2,0.5104552721088436,0.2061664965986395,1.1583232993197279,0.09236666666666671
yAG112,8, ≤ 2,0.5394552721088435,0.23516649659863942,1.1839566326530613,0.11800000000000006
yAG113,0, ≤ 2,0.4650219387755102,0.13928078231292512,1.9314566326530613,0
yAG113,1, ≤ 2,0.5431219387755102,0.21738078231292512,2.002256632653061,0.0707999999999999
yAG113,16, ≤ 2,0.5223552721088436,0.19661411564625852,1.964523299319728,0.03306666666666658
yAG113,2, ≤ 2,0.5876219387755102,0.2618807823129251,2.0511566326530613,0.11969999999999992
yAG113,32, ≤ 2,0.4511552721088435,0.12541411564625843,1.9026899659863947,-0.02876666666666668
yAG113,4, ≤ 2,0.5844552721088435,0.25871411564625846,2.0593899659863943,0.12793333333333323
yAG113,8, ≤ 2,0.5804886054421768,0.2547474489795918,2.002623299319728,0.07116666666666667
yAG116,0, ≤ 2,0.13357193877551019,0.05734030612244896,0.3081566326530612,0
yAG116,1, ≤ 2,0.09792193877551021,0.021690306122448988,0.2372066326530612,-0.07095000000000001
yAG116,16, ≤ 2,0.09442193877551021,0.018190306122448985,0.16835663265306122,-0.13979999999999998
yAG116,2, ≤ 2,0.0885219387755102,0.012290306122448982,0.2000066326530612,-0.10815
yAG116,32, ≤ 2,0.1062219387755102,0.029990306122448976,0.1652566326530612,-0.1429
yAG116,4, ≤ 2,0.09177193877551021,0.015540306122448985,0.20365663265306122,-0.10449999999999998
yAG116,8, ≤ 2,0.07527193877551021,-9.596938775510155e-4,0.1883066326530612,-0.11985000000000001
yAG118,0, ≤ 2,0.5780552721088436,0.1133712585034014,1.5610899659863944,0
yAG118,1, ≤ 2,0.6809552721088434,0.2162712585034013,1.4894566326530612,-0.071633333333333285
yAG118,16, ≤ 2,0.6635219387755101,0.198837925170068,1.4456899659863944,-0.11540000000000002
yAG118,2, ≤ 2,0.6938886054421768,0.22920459183673464,1.4547899659863945,-0.10629999999999991
yAG118,32, ≤ 2,0.6321886054421768,0.16750459183673466,1.3935566326530613,-0.16753333333333323
yAG118,4, ≤ 2,0.7206552721088435,0.25597125850340136,1.4599899659863946,-0.1010999999999999
yAG118,8, ≤ 2,0.6968552721088435,0.2321712585034013,1.4515566326530611,-0.10953333333333326
yAG121,0, ≤ 2,0.5488886054421769,0.12681887755102045,2.9027566326530616,0
yAG121,1, ≤ 2,0.6743552721088435,0.25228554421768706,2.9891899659863945,0.08643333333333321
yAG121,16, ≤ 2,0.6807219387755102,0.2586522108843538,2.7902566326530613,-0.11250000000000011
yAG121,2, ≤ 2,0.6758552721088436,0.2537855442176871,3.0830566326530615,0.1802999999999999
yAG121,32, ≤ 2,0.6128552721088435,0.19078554421768706,2.7188899659863948,-0.18386666666666684
yAG121,4, ≤ 2,0.6575552721088435,0.23548554421768703,3.1245566326530616,0.2218
yAG121,8, ≤ 2,0.6842886054421768,0.2622188775510204,3.089489965986395,0.1867333333333332
yAG190,0, ≤ 2,0.6317552721088435,0.22656649659863942,1.8979899659863944,0
yAG190,1, ≤ 2,0.6814219387755102,0.27623316326530606,1.8269232993197277,-0.07106666666666668
yAG190,16, ≤ 2,0.6576219387755102,0.2524331632653061,1.7512232993197279,-0.14676666666666657
yAG190,2, ≤ 2,0.6438552721088435,0.23866649659863942,1.7621232993197278,-0.13586666666666658
yAG190,32, ≤ 2,0.5877886054421768,0.1825998299319727,1.6497899659863944,-0.24819999999999998
yAG190,4, ≤ 2,0.6780886054421769,0.27289982993197276,1.7941566326530611,-0.10383333333333322
yAG190,8, ≤ 2,0.6699552721088435,0.26476649659863943,1.8328232993197278,-0.0651666666666666
yAG32,0, ≤ 2,0.5538552721088436,0.1697141156462585,1.9046232993197278,0
yAG32,1, ≤ 2,0.5943886054421769,0.2102474489795918,2.050223299319728,0.14560000000000017
yAG32,16, ≤ 2,0.6289886054421768,0.24484744897959176,2.0406232993197277,0.13600000000000004
yAG32,2, ≤ 2,0.6311219387755101,0.24698078231292508,2.124023299319728,0.21940000000000012
yAG32,32, ≤ 2,0.5879219387755101,0.20378078231292507,2.026023299319728,0.12140000000000002
yAG32,4, ≤ 2,0.6031886054421769,0.21904744897959183,2.2127566326530617,0.30813333333333365
yAG32,8, ≤ 2,0.6157552721088435,0.23161411564625844,2.0558899659863945,0.15126666666666674
yAG192,0, ≤ 2,0.5523552721088435,0.1699474489795918,1.4119566326530613,0
yAG192,1, ≤ 2,0.6184886054421769,0.23608078231292517,1.4418899659863944,0.029933333333333294
yAG192,16, ≤ 2,0.6296219387755102,0.2472141156462585,1.4391566326530612,0.027199999999999964
yAG192,2, ≤ 2,0.6341552721088435,0.2517474489795918,1.5108566326530612,0.09889999999999999
yAG192,32, ≤ 2,0.5397552721088436,0.15734744897959185,1.323056632653061,-0.08890000000000005
yAG192,4, ≤ 2,0.62335527210884345,0.24094744897959175,1.5640232993197278,0.15206666666666666
yAG192,8, ≤ 2,0.6078552721088435,0.2254474489795918,1.4689232993197279,0.056966666666666686
yAG193,0, ≤ 2,0.6700219387755102,0.20796649659863947,1.3006899659863944,0
yAG193,1, ≤ 2,0.7074886054421768,0.24543316326530612,1.3030899659863946,0.002400000000000032
