Strain,Biorep,32,16,8,4,2,1,0,Background
A50,2,1.212,1.2279,1.3651,1.4447,1.3563,1.389,1.3157,0.0656
A51,2,2.3624,2.3448,2.4407,2.5255,2.3779,2.3493,2.4119,0.0668
A52,2,0.9524,0.6924,0.7192,0.7105,0.7593,0.7188,0.736,0.0693
A53,2,1.8481,1.8154,1.9718,1.7884,1.7715,1.6698,1.6924,0.0667
A54,2,2.4305,2.5662,2.4797,2.633,2.4856,2.4387,2.4368,0.0684
A55,2,1.2068,1.2199,1.1465,1.1333,1.1103,1.1524,1.1739,0.069
A56,2,1.8033,1.9026,1.8542,1.7731,1.8378,1.82,1.9205,0.0671
A57,2,2.1834,2.5107,2.2337,2.379,2.3275,2.2981,2.1525,0.0769
A58,2,1.8203,1.8707,1.8424,1.8633,1.7623,1.74,1.6499,0.0699
A59,2,2.3132,2.7071,2.8663,2.8412,2.7491,2.6443,2.3535,0.0668
A60,2,2.346,2.7568,2.7548,2.8892,2.9569,2.959,2.7019,0.0682
A61,2,0.545,0.828,0.8521,0.8475,0.8357,0.809,0.7033,0.0643
A62,2,2.0515,2.2669,2.3296,2.2585,2.2173,2.3144,2.0933,0.068
A63,2,1.3514,1.4233,1.6156,1.4957,1.5458,1.5282,1.532,0.0668
A64,2,1.772,1.9841,2.0517,2.1286,2.1276,2.1238,2.1401,0.0668
A65,2,1.2679,1.3855,1.4609,1.4098,1.484,1.5076,1.4768,0.0684
A66,2,1.9491,1.795,2.0377,2.0395,1.9932,2.0448,2.0711,0.0691
A67,2,1.4424,1.4144,1.4839,1.5406,1.5787,1.5693,1.6437,0.0702
A68,2,1.3325,1.4067,1.4094,1.3229,1.3922,1.3757,1.3622,0.0703
A01,3,1.56,1.591,1.66,1.812,1.652,1.647,1.524,0.137
A05,3,1.1,1.186,1.088,1.11,1.157,1.134,1.074,0.145
A06,3,1.579,1.639,1.735,1.669,1.785,1.627,1.45,0.149
A07,3,2.324,2.375,2.429,2.572,2.601,2.371,2.217,0.152
A09,3,1.581,1.638,1.607,1.622,1.556,1.72,1.565,0.149
A11,3,2.914,3.005,3.773,3.791,3.515,3.305,2.852,0.152
A13,3,1.628,1.807,1.93,1.834,1.808,2.022,1.932,0.171
A14,3,1.895,2.065,2.094,2.374,2.147,1.954,1.927,0.143
A15,3,1.367,1.495,1.435,1.598,1.472,1.434,1.436,0.155
A16,3,1.381,1.349,1.404,1.376,1.413,1.355,1.401,0.152
A19,3,1.722,1.713,1.815,1.749,1.744,1.806,1.796,0.138
A20,3,2.275,2.398,2.302,2.345,2.268,2.249,2.515,0.14
A21,3,1.537,1.525,1.472,1.542,1.518,1.502,1.36,0.123
A22,3,1.759,1.803,1.899,1.987,1.986,2.097,1.917,0.14
A23,3,2.629,2.672,2.854,2.907,2.917,2.951,2.58,0.15
A24,3,1.57,1.533,1.64,1.702,1.431,1.736,1.683,0.171
A25,3,1.402,1.395,1.445,1.679,1.532,1.431,1.298,0.182
A26,3,0.717,0.639,0.675,0.784,0.676,0.62,0.61,0.182
A27,3,2.138,2.075,2.24,2.166,2.423,2.549,2.334,0.186
A28,3,1.943,2.013,2.227,2.175,2.226,2.121,2.216,0.191
A29,3,1.469,1.419,1.661,1.663,1.562,1.556,1.584,0.183
A30,3,1.749,1.6,1.643,1.671,1.549,1.457,1.627,0.182
A31,3,1.944,2.076,2.034,2.085,2.006,2.028,2.077,0.165
A32,3,1.615,1.619,1.639,1.557,1.571,1.549,1.665,0.119
A33,3,1.771,1.855,1.633,1.641,1.764,1.658,1.662,0.091
A34,3,1.508,1.489,1.387,1.304,1.358,1.433,1.335,0.094
A35,3,2.291,2.442,2.408,2.366,2.333,2.307,2.196,0.093
A36,3,2.376,2.604,2.493,2.589,2.522,2.42,2.172,0.097
A37,3,1.799,1.917,1.87,1.906,1.747,1.942,1.695,0.091
A38,3,2.053,2.267,2.136,2.383,2.052,2.144,1.98,0.094
A39,3,2.597,2.976,2.965,3.045,2.534,3.035,2.546,0.093
A40,3,2.544,2.857,2.811,3.434,2.955,2.753,2.52,0.091
A41,3,2.726,2.768,2.688,3.285,2.87,2.649,2.373,0.09
A42,3,1.761,1.897,1.964,1.954,1.984,1.826,1.784,0.094
A43,3,1.8,2.074,2.039,2.306,2.153,2.125,2.123,0.094
A44,3,2.152,2.208,2.07,2.122,1.979,2.096,1.974,0.093
A45,3,1.839,1.903,1.796,1.753,1.766,1.849,1.663,0.097
A46,3,2.771,2.721,2.817,2.812,2.849,2.792,2.649,0.101
A47,3,1.494,1.628,1.71,1.68,1.644,1.673,1.359,0.108
A48,3,1.519,1.741,1.799,1.617,1.665,1.803,1.303,0.117
A49,3,1.551,1.74,1.818,1.869,1.709,1.727,1.556,0.113
A50,3,1.071,1.43,1.393,1.393,1.339,1.331,1.168,0.107
A51,3,2.287,2.658,2.456,2.527,2.651,2.624,2.144,0.098
A52,3,0.509,0.635,0.59,0.582,0.621,0.646,0.536,0.091
A53,3,1.74,1.825,2.044,2.008,1.9,1.879,1.611,0.091
A54,3,2.429,2.598,3.002,2.907,2.756,2.745,2.427,0.093
A55,3,1.002,0.834,0.824,0.906,1.003,1.023,0.985,0.091
A56,3,1.782,1.882,1.877,2.004,2.029,2.066,1.922,0.098
A57,3,2.527,2.894,3.01,2.896,2.914,2.643,2.562,0.092
A58,3,2.009,2.122,2.205,2.268,2.166,2.118,1.908,0.088
A59,3,2.602,2.809,3.024,3.147,3.057,2.878,2.431,0.181
A60,3,2.652,3.018,3.15,3.285,3.232,3.084,2.641,0.202
A61,3,0.529,0.682,0.69,0.692,0.698,0.649,0.549,0.21
A62,3,2.507,2.664,2.796,2.688,2.604,2.699,2.257,0.202
A63,3,1.773,1.855,1.772,1.609,1.594,1.781,1.64,0.191
A64,3,2.047,2.205,2.181,2.267,2.115,2.265,2.029,0.183
A65,3,1.562,1.608,1.493,1.369,1.361,1.492,1.446,0.19
A66,3,2.336,2.44,2.739,2.543,2.419,2.425,2.244,0.195
A67,3,1.725,1.776,1.721,1.722,1.724,1.688,1.618,0.16
A68,3,1.65,1.617,1.609,1.644,1.563,1.575,1.49,0.102
