name,line,type,RAD80,RAD50,RAD20,FoG80,FoG50,FoG20,slope
HSC172_FLC_a,HSC172,FLC,5,16,17,0.74,0.38,0.31,129.4
HSC172_FLC_b,HSC172,FLC,2,16,17,0.61,0.39,0.33,180.1
HSC173_BA_a,HSC173,BA,11,12,13,0.26,0.18,0.18,228.6
HSC173_BA_b,HSC173,BA,11,12,13,0.57,0.3,0.23,252.7
HSC173_FLC_a,HSC173,FLC,0,17,21,NA,0.72,0.52,123.5
HSC173_FLC_b,HSC173,FLC,0,17,21,NA,0.74,0.54,45.6
HSC174_BA_a,HSC174,BA,11,12,14,0.41,0.27,0.24,181.6
HSC174_BA_b,HSC174,BA,11,12,13,0.33,0.21,0.2,233.2
HSC174_FLC_a,HSC174,FLC,0,16,19,NA,0.83,0.59,70.9
HSC174_FLC_b,HSC174,FLC,0,15,19,NA,0.85,0.58,69.9
HSC175_BA_a,HSC175,BA,10,11,12,0.32,0.17,0.16,303.3
HSC175_BA_b,HSC175,BA,10,11,12,0.1,0.09,0.11,290.8
HSC175_FLC_a,HSC175,FLC,16,18,21,0.37,0.24,0.24,283.3
HSC175_FLC_b,HSC175,FLC,16,19,22,0.31,0.18,0.21,289.2
HSC176_BA_a,HSC176,BA,10,11,12,0.46,0.27,0.22,259
HSC176_BA_b,HSC176,BA,10,12,13,0.05,0.1,0.15,201.9
HSC176_FLC_a,HSC176,FLC,0,10,17,NA,0.78,0.59,75.8
HSC176_FLC_b,HSC176,FLC,0,14,19,NA,0.84,0.59,79.2
HSC177_BA_a,HSC177,BA,4,7,10,0.3,0.38,0.43,63.1
HSC177_BA_b,HSC177,BA,4,6,9,0.32,0.31,0.39,67.3
HSC177_FLC_a,HSC177,FLC,2,15,17,0.59,0.5,0.33,182.2
HSC177_FLC_b,HSC177,FLC,13,16,17,0.76,0.33,0.27,189.6
HSC178_BA_a,HSC178,BA,9,10,11,0.13,0.11,0.13,271.3
HSC178_BA_b,HSC178,BA,10,12,13,0.4,0.21,0.23,250.1
HSC178_FLC_a,HSC178,FLC,19,21,23,0.41,0.25,0.21,285.6
HSC178_FLC_b,HSC178,FLC,19,22,24,0.55,0.26,0.22,277.4
HSC179_BA_a,HSC179,BA,11,12,13,0.33,0.19,0.19,238.6
HSC179_BA_b,HSC179,BA,12,13,14,0.45,0.24,0.19,237.8
HSC179_FLC_a,HSC179,FLC,16,19,21,0.54,0.26,0.26,202
HSC179_FLC_b,HSC179,FLC,16,19,22,0.68,0.31,0.3,170.9
HSC180_BA_a,HSC180,BA,12,14,15,0.57,0.22,0.21,234.8
HSC180_BA_b,HSC180,BA,12,13,14,0.3,0.19,0.17,205.5
HSC180_FLC_a,HSC180,FLC,0,17,20,NA,0.79,0.55,69.8
HSC180_FLC_b,HSC180,FLC,0,16,19,NA,0.77,0.5,73.6
HSC181_BA_a,HSC181,BA,7,11,12,0.22,0.28,0.25,143.1
HSC181_BA_b,HSC181,BA,6,10,12,0.22,0.31,0.3,108.7
HSC181_FLC_a,HSC181,FLC,10,12,13,0.3,0.18,0.18,241
HSC181_FLC_b,HSC181,FLC,10,12,13,0.41,0.22,0.21,237.3
HSC182_BA_a,HSC182,BA,10,11,12,0.3,0.18,0.17,253.1
HSC182_BA_b,HSC182,BA,12,13,14,0.41,0.22,0.19,280.7
HSC182_FLC_a,HSC182,FLC,8,15,18,0.72,0.48,0.36,147.1
HSC182_FLC_b,HSC182,FLC,10,16,19,0.68,0.44,0.35,154.5
HSC183_BA_a,HSC183,BA,3,7,11,0.22,0.44,0.43,47.6
HSC183_BA_b,HSC183,BA,4,9,12,0.17,0.46,0.4,48.6
HSC183_FLC_a,HSC183,FLC,5,10,21,0.26,0.44,0.54,34.9
HSC183_FLC_b,HSC183,FLC,3,5,7,0.41,0.36,0.4,47.7
HSC184_BA_a,HSC184,BA,9,10,12,0.18,0.14,0.21,257.2
HSC184_BA_b,HSC184,BA,9,11,12,0.34,0.2,0.21,222.5
HSC184_FLC_a,HSC184,FLC,4,6,7,0.11,0.24,0.27,160
HSC184_FLC_b,HSC184,FLC,4,6,8,0.21,0.26,0.36,127.2
HSC185_BA_a,HSC185,BA,11,12,13,0.19,0.17,0.17,249.7
HSC185_BA_b,HSC185,BA,11,12,14,0.23,0.18,0.22,257.2
HSC185_FLC_a,HSC185,FLC,0,15,17,NA,0.64,0.44,157.4
HSC185_FLC_b,HSC185,FLC,0,15,17,NA,0.68,0.47,147.3
HSC186_BA_a,HSC186,BA,10,11,12,0.21,0.1,0.12,309.1
HSC186_BA_b,HSC186,BA,8,9,10,0.07,0.1,0.15,257.7
HSC186_FLC_a,HSC186,FLC,0,4,7,NA,0.79,0.65,55.5
HSC186_FLC_b,HSC186,FLC,2,5,8,0.78,0.48,0.5,97.9
HSC187_BA_a,HSC187,BA,8,10,12,0.04,0.14,0.21,253.5
HSC187_BA_b,HSC187,BA,10,11,12,0.07,0.09,0.12,262.4
HSC187_FLC_a,HSC187,FLC,0,17,19,NA,0.62,0.48,147
HSC187_FLC_b,HSC187,FLC,0,17,19,NA,0.52,0.4,185.5
HSC188_BA_a,HSC188,BA,3,9,11,0.35,0.51,0.43,51.6
HSC188_BA_b,HSC188,BA,3,8,12,0.26,0.46,0.49,52.9
HSC188_FLC_a,HSC188,FLC,4,10,13,0.33,0.51,0.44,48.3
HSC188_FLC_b,HSC188,FLC,5,9,13,0.44,0.39,0.44,58.2
HSC189_BA_a,HSC189,BA,6,12,13,0.69,0.36,0.28,137.3
HSC189_BA_b,HSC189,BA,3,12,13,0.57,0.36,0.32,137
HSC189_FLC_a,HSC189,FLC,11,14,16,0.72,0.36,0.29,78.7
HSC189_FLC_b,HSC189,FLC,3,14,16,0.72,0.54,0.36,88.6
HSC190_BA_a,HSC190,BA,11,12,13,0.38,0.2,0.19,239.7
HSC190_BA_b,HSC190,BA,11,13,14,0.56,0.25,0.24,215.5
HSC190_FLC_a,HSC190,FLC,1,15,18,NA,0.65,0.46,96.1
HSC191_BA_a,HSC191,BA,3,8,10,0.35,0.49,0.42,42.5
HSC191_BA_b,HSC191,BA,3,7,9,0.42,0.51,0.43,58.7
HSC191_FLC_a,HSC191,FLC,5,9,14,0.4,0.38,0.43,67.8
HSC191_FLC_b,HSC191,FLC,6,12,14,0.18,0.39,0.33,64.3
HSC192_BA_a,HSC192,BA,3,8,10,0.26,0.46,0.4,55.1
HSC192_BA_b,HSC192,BA,4,8,11,0.23,0.41,0.39,57.1
HSC192_FLC_a,HSC192,FLC,7,11,14,0.61,0.38,0.36,105.7
HSC192_FLC_b,HSC192,FLC,10,13,15,0.58,0.31,0.3,123
HSC193_BA_a,HSC193,BA,11,12,14,0.46,0.29,0.25,210.6
HSC193_BA_b,HSC193,BA,9,11,12,0.74,0.3,0.27,196.9
HSC193_FLC_a,HSC193,FLC,0,17,20,NA,0.74,0.55,84.2
HSC193_FLC_b,HSC193,FLC,0,10,19,NA,0.82,0.61,71.8
HSC194_BA_a,HSC194,BA,10,12,13,0.39,0.18,0.2,183.9
HSC194_BA_b,HSC194,BA,10,11,12,0.08,0.1,0.15,232.4
HSC194_FLC_a,HSC194,FLC,0,7,20,NA,0.84,0.72,32.1
HSC194_FLC_b,HSC194,FLC,0,7,18,NA,0.92,0.7,37.4
HSC195_BA_a,HSC195,BA,10,11,13,0.15,0.11,0.16,259.6
HSC195_BA_b,HSC195,BA,10,11,12,0.29,0.2,0.19,247.7
HSC195_FLC_a,HSC195,FLC,13,14,14,0.15,0.13,0.12,311
HSC195_FLC_b,HSC195,FLC,12,14,14,0.6,0.24,0.22,300.8
HSC196_BA_a,HSC196,BA,16,17,18,0.06,0.08,0.11,325.2
HSC196_BA_b,HSC196,BA,13,15,16,0.35,0.16,0.18,309.1
HSC196_FLC_a,HSC196,FLC,13,16,19,0.38,0.26,0.29,216.5
HSC196_FLC_b,HSC196,FLC,15,18,22,0.29,0.21,0.24,236.1
HSC197_BA_a,HSC197,BA,10,11,12,0.12,0.13,0.16,195
HSC197_BA_b,HSC197,BA,8,9,11,0.28,0.2,0.24,178.8
HSC197_FLC_a,HSC197,FLC,0,14,18,NA,0.86,0.57,108.6
HSC197_FLC_b,HSC197,FLC,0,16,20,NA,0.63,0.47,118.9
HSC198_BA_a,HSC198,BA,10,11,12,0.09,0.11,0.16,292.7
HSC198_BA_b,HSC198,BA,10,11,12,0.06,0.07,0.11,295.8
HSC198_FLC_a,HSC198,FLC,15,18,21,0.47,0.27,0.27,300.2
HSC198_FLC_b,HSC198,FLC,16,19,23,0.46,0.28,0.28,217.3
HSC199_BA_a,HSC199,BA,11,12,14,0.23,0.17,0.21,233.6
HSC199_BA_b,HSC199,BA,12,13,15,0.58,0.31,0.23,277.4
HSC199_FLC_a,HSC199,FLC,4,19,22,0.85,0.59,0.42,98.2
HSC199_FLC_b,HSC199,FLC,4,18,21,0.93,0.6,0.41,144.5
HSC200_BA_a,HSC200,BA,2,12,18,0.62,0.68,0.58,36.9
HSC200_FLC_a,HSC200,FLC,4,7,9,0.2,0.35,0.35,83.1
HSC200_FLC_b,HSC200,FLC,4,9,13,0.71,0.47,0.47,54.6
HSC201_BA_a,HSC201,BA,12,13,14,0.06,0.07,0.09,244.8
HSC201_BA_b,HSC201,BA,10,12,13,0.12,0.13,0.16,199.3
HSC201_FLC_a,HSC201,FLC,0,16,19,NA,0.76,0.52,74.2
HSC201_FLC_b,HSC201,FLC,0,17,20,NA,0.7,0.52,77.1
HSC202_BA_a,HSC202,BA,6,8,10,0.58,0.36,0.35,92.4
HSC202_BA_b,HSC202,BA,7,9,11,0.2,0.24,0.3,84.2
HSC202_FLC_a,HSC202,FLC,8,10,12,0.43,0.27,0.27,103.5
HSC202_FLC_b,HSC202,FLC,8,10,12,0.31,0.26,0.29,91.2
HSC203_BA_a,HSC203,BA,3,7,10,0.42,0.48,0.48,52
HSC203_BA_b,HSC203,BA,3,7,10,0.22,0.46,0.42,51.7
HSC203_FLC_a,HSC203,FLC,4,10,13,0.33,0.42,0.43,53.9
HSC203_FLC_b,HSC203,FLC,3,8,11,0.49,0.48,0.45,50.5
HSC204_BA_a,HSC204,BA,10,11,13,0.23,0.18,0.21,172.7
HSC204_BA_b,HSC204,BA,9,11,13,0.54,0.3,0.29,163.1
HSC204_FLC_a,HSC204,FLC,0,22,25,NA,0.76,0.49,34.1
HSC204_FLC_b,HSC204,FLC,0,19,24,NA,0.78,0.51,30
HSC205_BA_a,HSC205,BA,3,7,11,0.33,0.42,0.48,53.2
HSC205_BA_b,HSC205,BA,4,10,16,0.27,0.49,0.53,48.9
HSC205_FLC_a,HSC205,FLC,3,10,13,0.49,0.58,0.48,58.3
HSC205_FLC_b,HSC205,FLC,5,11,13,0.23,0.44,0.34,60.9
