"name","line","type","RAD80","RAD50","RAD20","FoG80","FoG50","FoG20","slope"
"HSC037_rep1","HSC037","rep1",22,23,25,0.07,0.09,0.12,19.1
"HSC037_rep2","HSC037","rep2",20,23,25,0.08,0.13,0.14,35
"HSC038_rep1","HSC038","rep1",15,22,24,0.47,0.28,0.25,38.5
"HSC038_rep2","HSC038","rep2",17,21,24,0.52,0.28,0.25,30
"HSC039_rep1","HSC039","rep1",21,23,24,0.12,0.1,0.11,23.3
"HSC039_rep2","HSC039","rep2",20,22,25,0.09,0.12,0.15,29.7
"HSC040_rep1","HSC040","rep1",20,24,26,0.15,0.14,0.15,24.5
"HSC040_rep2","HSC040","rep2",19,21,24,0.1,0.11,0.15,40.4
"HSC041_rep1","HSC041","rep1",15,18,20,0.43,0.25,0.23,72
"HSC041_rep2","HSC041","rep2",16,19,20,0.32,0.18,0.17,85.5
"HSC042_rep1","HSC042","rep1",0,18,20,NA,0.49,0.38,61.3
"HSC042_rep2","HSC042","rep2",1,18,20,NA,0.46,0.36,66.7
"HSC043_rep1","HSC043","rep1",3,19,22,0.96,0.61,0.41,35.9
"HSC043_rep2","HSC043","rep2",2,19,21,0.8,0.58,0.42,45.9
"HSC044_rep1","HSC044","rep1",0,19,21,NA,0.72,0.53,24.5
"HSC044_rep2","HSC044","rep2",0,20,23,NA,0.6,0.47,50.8
"HSC045_rep1","HSC045","rep1",13,14,21,0.07,0.08,0.33,18.8
"HSC045_rep2","HSC045","rep2",13,14,15,0.08,0.1,0.15,22
"HSC046_rep1","HSC046","rep1",0,17,19,NA,0.55,0.41,49.4
"HSC046_rep2","HSC046","rep2",1,18,20,NA,0.49,0.38,59.8
"HSC047_rep1","HSC047","rep1",0,19,21,NA,0.57,0.46,49.7
"HSC047_rep2","HSC047","rep2",0,18,20,NA,0.61,0.45,53.7
"HSC048_rep1","HSC048","rep1",11,18,19,0.75,0.33,0.29,60.3
"HSC048_rep2","HSC048","rep2",10,18,20,0.73,0.37,0.31,59.7
"HSC049_rep1","HSC049","rep1",0,13,16,NA,0.78,0.56,35.1
"HSC049_rep2","HSC049","rep2",0,15,17,NA,0.57,0.46,58.9
"HSC050_rep1","HSC050","rep1",11,17,19,0.84,0.43,0.29,58.3
"HSC050_rep2","HSC050","rep2",0,17,19,NA,0.59,0.39,58.9
"HSC051_rep1","HSC051","rep1",10,22,24,0.62,0.35,0.31,37.8
"HSC051_rep2","HSC051","rep2",14,22,25,0.67,0.37,0.28,50.8
"HSC052_rep1","HSC052","rep1",4,11,14,0.41,0.46,0.44,16.9
"HSC052_rep2","HSC052","rep2",8,13,14,0.24,0.27,0.26,24.6
"HSC053_rep1","HSC053","rep1",9,11,12,0.31,0.19,0.21,43.4
"HSC053_rep2","HSC053","rep2",9,11,12,0.28,0.17,0.22,41.4
"HSC054_rep1","HSC054","rep1",4,18,21,0.77,0.53,0.42,33.5
"HSC054_rep2","HSC054","rep2",11,19,23,0.7,0.42,0.37,39.5
"HSC055_rep1","HSC055","rep1",12,19,21,0.61,0.32,0.28,50.9
"HSC055_rep2","HSC055","rep2",10,20,22,0.47,0.33,0.3,48.9
"HSC056_rep1","HSC056","rep1",1,17,19,NA,0.56,0.45,33
"HSC056_rep2","HSC056","rep2",0,17,20,NA,0.6,0.48,28.3
"HSC057_rep1","HSC057","rep1",15,20,26,0.42,0.28,0.35,38.2
"HSC057_rep2","HSC057","rep2",12,19,24,0.62,0.4,0.39,26.8
"HSC058_rep1","HSC058","rep1",14,20,24,0.74,0.37,0.36,57
"HSC058_rep2","HSC058","rep2",11,18,20,0.61,0.37,0.29,59.5
"HSC059_rep1","HSC059","rep1",0,18,23,NA,0.7,0.54,19.4
"HSC059_rep2","HSC059","rep2",1,1,1,NA,NA,NA,3
"HSC061_rep1","HSC061","rep1",5,17,20,0.75,0.47,0.38,33.2
"HSC061_rep2","HSC061","rep2",5,18,20,0.69,0.4,0.38,38.1
"HSC062_rep1","HSC062","rep1",16,18,20,0.3,0.18,0.17,69.7
"HSC062_rep2","HSC062","rep2",17,19,21,0.27,0.17,0.17,65.3
"HSC063_rep1","HSC063","rep1",13,18,20,0.72,0.35,0.3,47
"HSC063_rep2","HSC063","rep2",15,18,21,0.6,0.3,0.28,52.2
"HSC065_rep1","HSC065","rep1",11,16,18,0.28,0.24,0.25,44.5
"HSC065_rep2","HSC065","rep2",8,14,15,0.27,0.3,0.25,57.1
"HSC066_rep1","HSC066","rep1",9,12,13,0.33,0.23,0.22,30.5
"HSC066_rep2","HSC066","rep2",9,12,13,0.23,0.19,0.21,32.1
"HSC067_rep1","HSC067","rep1",13,18,23,0.22,0.25,0.3,66.8
"HSC067_rep2","HSC067","rep2",15,20,23,0.15,0.21,0.23,77.4
"HSC069_rep1","HSC069","rep1",9,15,17,0.43,0.36,0.28,62.1
"HSC069_rep2","HSC069","rep2",14,16,20,0.42,0.26,0.28,58.1
"HSC070_rep1","HSC070","rep1",1,1,1,NA,NA,NA,0
"HSC070_rep2","HSC070","rep2",1,1,1,NA,NA,NA,0.1
"HSC071_rep1","HSC071","rep1",6,12,13,0.24,0.35,0.29,31.5
"HSC071_rep2","HSC071","rep2",6,12,15,0.24,0.35,0.34,25.3
"HSC072_rep1","HSC072","rep1",4,11,13,0.31,0.4,0.39,21.6
