name,line,type,RAD80,RAD50,RAD20,FoG80,FoG50,FoG20,slope
HSC066_FLC_b,HSC066,FLC,14,15,17,0.09,0.09,0.15,63.5
HSC067_BA_a,HSC067,BA,14,16,19,0.1,0.12,0.2,89.7
HSC067_BA_b,HSC067,BA,13,15,17,0.07,0.1,0.16,88.2
HSC067_FLC_a,HSC067,FLC,17,21,25,0.24,0.2,0.23,72.1
HSC069_BA_a,HSC069,BA,8,10,16,0.12,0.16,0.39,24.3
HSC069_FLC_a,HSC069,FLC,15,16,18,0.06,0.07,0.13,91.7
HSC069_FLC_b,HSC069,FLC,17,19,22,0.08,0.11,0.17,77.2
HSC072_BA_a,HSC072,BA,7,12,17,0.27,0.36,0.4,22.2
HSC072_BA_b,HSC072,BA,7,11,18,0.3,0.36,0.45,24.3
HSC072_FLC_a,HSC072,FLC,8,13,14,0.25,0.31,0.26,44.5
HSC072_FLC_b,HSC072,FLC,7,12,13,0.32,0.33,0.26,49.4
HSC073_BA_a,HSC073,BA,11,14,15,0.16,0.21,0.23,23.9
HSC073_BA_b,HSC073,BA,7,11,14,0.28,0.3,0.31,28.3
HSC073_FLC_a,HSC073,FLC,3,8,12,0.59,0.55,0.5,17.9
HSC073_FLC_b,HSC073,FLC,9,15,18,0.36,0.34,0.32,42.4
HSC074_BA_a,HSC074,BA,15,17,19,0.11,0.14,0.19,65.9
HSC074_BA_b,HSC074,BA,14,16,17,0.11,0.12,0.13,70.4
HSC074_FLC_a,HSC074,FLC,16,20,23,0.51,0.3,0.27,76.1
HSC074_FLC_b,HSC074,FLC,12,21,24,0.54,0.41,0.29,37.1
HSC075_BA_a,HSC075,BA,6,11,15,0.22,0.4,0.38,24.6
HSC075_BA_b,HSC075,BA,7,12,16,0.3,0.37,0.39,22.8
HSC075_FLC_a,HSC075,FLC,8,13,15,0.29,0.34,0.28,45
HSC075_FLC_b,HSC075,FLC,9,14,16,0.22,0.27,0.27,48.1
HSC076_FLC_a,HSC076,FLC,0,20,23,NA,0.59,0.44,57
HSC076_FLC_b,HSC076,FLC,1,20,24,NA,0.64,0.51,14.2
HSC077_BA_a,HSC077,BA,16,18,20,0.09,0.09,0.14,85.7
HSC077_BA_b,HSC077,BA,17,18,20,0.07,0.08,0.14,99.2
HSC077_FLC_a,HSC077,FLC,6,22,24,0.68,0.48,0.35,39.3
HSC077_FLC_b,HSC077,FLC,10,24,26,0.69,0.38,0.28,25.7
HSC078_BA_a,HSC078,BA,12,15,18,0.08,0.17,0.22,42.2
HSC078_BA_b,HSC078,BA,13,14,16,0.1,0.11,0.16,75.8
HSC078_FLC_a,HSC078,FLC,13,14,15,0.07,0.08,0.11,127.4
HSC078_FLC_b,HSC078,FLC,14,15,16,0.06,0.08,0.12,136.7
HSC079_BA_a,HSC079,BA,0,3,20,NA,0.86,0.76,8.9
HSC079_BA_b,HSC079,BA,0,5,21,NA,0.78,0.72,10.2
HSC079_FLC_a,HSC079,FLC,5,21,24,0.81,0.46,0.38,58.4
HSC079_FLC_b,HSC079,FLC,2,20,23,0.8,0.51,0.4,44.1
HSC080_BA_a,HSC080,BA,11,13,16,0.08,0.12,0.22,78.2
HSC080_BA_b,HSC080,BA,11,13,15,0.1,0.15,0.2,59.1
HSC080_FLC_a,HSC080,FLC,12,21,24,0.51,0.36,0.31,57.5
HSC080_FLC_b,HSC080,FLC,13,20,23,0.49,0.35,0.28,60.2
HSC081_BA_a,HSC081,BA,11,13,15,0.08,0.13,0.17,68.1
HSC081_BA_b,HSC081,BA,11,14,18,0.09,0.18,0.27,52.7
HSC081_FLC_a,HSC081,FLC,13,21,24,0.42,0.33,0.26,63
HSC081_FLC_b,HSC081,FLC,8,20,23,0.62,0.46,0.37,49.8
HSC082_BA_a,HSC082,BA,11,13,15,0.11,0.16,0.2,62.6
HSC082_BA_b,HSC082,BA,11,12,15,0.07,0.09,0.22,66
HSC082_FLC_a,HSC082,FLC,9,14,20,0.77,0.43,0.45,18.8
