name,line,type,RAD80,RAD50,RAD20,FoG80,FoG50,FoG20,slope
yAG69_BA_b,yAG69,BA,12,13,16,0.06,0.09,0.21,175.9
yAG69_FLC_a,yAG69,FLC,0,11,13,NA,0.72,0.51,75.2
yAG69_FLC_b,yAG69,FLC,0,11,12,NA,0.79,0.56,88.4
yAG70_BA_a,yAG70,BA,14,14,15,0.07,0.06,0.09,198.5
yAG70_BA_b,yAG70,BA,14,15,15,0.06,0.09,0.08,206.4
yAG70_FLC_a,yAG70,FLC,0,12,15,NA,0.8,0.56,37.6
yAG70_FLC_b,yAG70,FLC,0,10,12,NA,0.83,0.55,57.7
yAG71_BA_a,yAG71,BA,13,15,18,0.3,0.21,0.28,78.6
yAG71_BA_b,yAG71,BA,14,16,18,0.23,0.17,0.19,79.6
yAG71_FLC_a,yAG71,FLC,1,1,1,NA,NA,NA,1.4
yAG71_FLC_b,yAG71,FLC,1,1,1,NA,NA,NA,3.8
yAG72_BA_a,yAG72,BA,13,13,14,0.07,0.07,0.09,125.8
yAG72_BA_b,yAG72,BA,13,14,15,0.07,0.08,0.11,174.7
yAG72_FLC_a,yAG72,FLC,1,1,1,NA,NA,NA,4.1
yAG72_FLC_b,yAG72,FLC,0,1,12,NA,NA,0.86,9.8
yAG73_BA_a,yAG73,BA,13,14,16,0.16,0.12,0.15,175.5
yAG73_BA_b,yAG73,BA,14,16,17,0.05,0.1,0.13,225.5
yAG73_FLC_a,yAG73,FLC,4,17,20,0.64,0.54,0.41,73.8
yAG73_FLC_b,yAG73,FLC,5,17,21,0.76,0.51,0.41,79.5
yAG74_BA_a,yAG74,BA,15,16,17,0.14,0.1,0.11,150.6
yAG74_BA_b,yAG74,BA,15,17,19,0.07,0.12,0.17,135.2
yAG74_FLC_a,yAG74,FLC,0,14,17,NA,0.76,0.66,20.7
yAG74_FLC_b,yAG74,FLC,0,18,19,NA,0.71,0.62,19.7
yAG75_BA_a,yAG75,BA,9,11,15,0.09,0.14,0.29,121.3
yAG75_BA_b,yAG75,BA,10,11,12,0.1,0.1,0.13,134.7
yAG75_FLC_a,yAG75,FLC,0,16,23,NA,0.78,0.58,45.6
yAG75_FLC_b,yAG75,FLC,0,16,22,NA,0.81,0.58,33.4
yAG76_BA_a,yAG76,BA,14,16,18,0.09,0.13,0.16,138
yAG76_BA_b,yAG76,BA,13,15,17,0.09,0.12,0.16,143.2
yAG76_FLC_a,yAG76,FLC,0,14,21,NA,0.79,0.6,28.6
yAG76_FLC_b,yAG76,FLC,0,17,23,NA,0.72,0.56,45.4
yAG77_BA_a,yAG77,BA,11,12,14,0.12,0.11,0.15,139.9
yAG77_BA_b,yAG77,BA,8,12,22,0.24,0.33,0.49,58.6
yAG77_FLC_a,yAG77,FLC,0,13,16,NA,0.76,0.54,42.2
yAG77_FLC_b,yAG77,FLC,0,13,19,NA,0.66,0.6,41.3
yAG78_BA_a,yAG78,BA,12,14,15,0.06,0.1,0.13,196.7
yAG78_BA_b,yAG78,BA,13,14,16,0.07,0.09,0.15,148
yAG78_FLC_a,yAG78,FLC,0,3,4,NA,0.67,0.47,63.2
yAG78_FLC_b,yAG78,FLC,0,3,4,NA,0.75,0.52,29.8
yAG79_BA_a,yAG79,BA,14,15,16,0.13,0.11,0.13,184.7
yAG79_BA_b,yAG79,BA,14,15,16,0.07,0.09,0.12,179.2
yAG79_FLC_a,yAG79,FLC,1,2,4,NA,0.51,0.56,42.8
yAG8_BA_a,yAG8,BA,9,10,11,0.08,0.13,0.17,126.8
yAG8_BA_b,yAG8,BA,9,10,11,0.1,0.12,0.15,156.5
yAG8_FLC_a,yAG8,FLC,0,22,25,NA,0.63,0.43,37.1
yAG80_BA_a,yAG80,BA,17,18,19,0.19,0.15,0.14,90.1
yAG80_BA_b,yAG80,BA,12,15,18,0.24,0.18,0.25,84.8
yAG80_FLC_a,yAG80,FLC,1,1,1,NA,NA,NA,1.2
yAG80_FLC_b,yAG80,FLC,1,1,1,NA,NA,NA,3.8
yAG81_BA_a,yAG81,BA,13,14,15,0.07,0.09,0.11,142.7
yAG81_BA_b,yAG81,BA,15,16,17,0.08,0.09,0.12,187
yAG81_FLC_a,yAG81,FLC,0,16,24,NA,0.93,0.6,11.1
yAG82_BA_a,yAG82,BA,10,12,13,0.08,0.14,0.16,133.1
yAG82_BA_b,yAG82,BA,10,11,13,0.07,0.08,0.17,129
yAG82_FLC_b,yAG82,FLC,0,20,25,NA,0.87,0.6,9.1
yAG83_BA_a,yAG83,BA,12,13,14,0.07,0.09,0.13,125.6
yAG83_BA_b,yAG83,BA,9,10,11,0.09,0.11,0.14,166.5
yAG83_FLC_a,yAG83,FLC,0,3,4,NA,0.98,0.64,14.7
yAG83_FLC_b,yAG83,FLC,0,4,17,NA,0.74,0.84,12.8
yAG84_BA_a,yAG84,BA,13,14,15,0.14,0.12,0.14,148.9
yAG84_BA_b,yAG84,BA,11,12,14,0.09,0.11,0.18,171.9
yAG84_FLC_a,yAG84,FLC,0,5,17,NA,0.98,0.67,25.8
yAG84_FLC_b,yAG84,FLC,0,0,19,NA,NA,0.7,23
yAG85_BA_a,yAG85,BA,12,14,16,0.09,0.13,0.18,147.6
yAG85_BA_b,yAG85,BA,13,15,16,0.07,0.11,0.13,117.4
yAG85_FLC_a,yAG85,FLC,0,9,17,NA,0.8,0.7,31.6
yAG85_FLC_b,yAG85,FLC,0,12,13,NA,0.7,0.66,22.9
yAG86_BA_a,yAG86,BA,14,16,17,0.07,0.1,0.13,160.6
yAG86_BA_b,yAG86,BA,12,13,17,0.07,0.09,0.23,129.4
yAG86_FLC_a,yAG86,FLC,0,7,15,NA,0.93,0.74,21.2
yAG86_FLC_b,yAG86,FLC,0,8,15,NA,0.74,0.64,30
yAG87_BA_a,yAG87,BA,17,18,20,0.06,0.07,0.12,153.3
yAG87_BA_b,yAG87,BA,12,14,16,0.06,0.1,0.18,140.4
yAG87_FLC_a,yAG87,FLC,0,8,23,NA,0.78,0.73,25.1
yAG87_FLC_b,yAG87,FLC,0,8,11,NA,0.82,0.61,21.9
yAG88_BA_a,yAG88,BA,17,18,20,0.06,0.07,0.13,156.3
yAG88_BA_b,yAG88,BA,12,14,16,0.07,0.13,0.18,137.4
yAG88_FLC_a,yAG88,FLC,0,7,10,NA,0.82,0.6,38.9
yAG88_FLC_b,yAG88,FLC,0,9,11,NA,0.69,0.62,26.2
yAG89_BA_a,yAG89,BA,14,16,17,0.25,0.2,0.2,112.7
yAG89_BA_b,yAG89,BA,13,15,16,0.1,0.12,0.13,129.5
yAG89_FLC_a,yAG89,FLC,1,6,22,NA,0.74,0.73,16.5
yAG89_FLC_b,yAG89,FLC,0,10,22,NA,0.75,0.68,21.1
yAG90_BA_a,yAG90,BA,14,16,17,0.44,0.23,0.21,135.8
yAG90_BA_b,yAG90,BA,14,15,17,0.07,0.09,0.15,127.6
yAG90_FLC_a,yAG90,FLC,0,8,14,NA,0.87,0.65,27.7
yAG90_FLC_b,yAG90,FLC,0,8,10,NA,0.73,0.55,23.6
yAG91_BA_a,yAG91,BA,14,16,17,0.07,0.11,0.13,126
yAG91_BA_b,yAG91,BA,13,15,16,0.09,0.12,0.15,149.5
yAG91_FLC_a,yAG91,FLC,1,10,21,NA,0.68,0.75,24.2
yAG91_FLC_b,yAG91,FLC,0,8,14,NA,0.82,0.66,28.1
yAG93_BA_a,yAG93,BA,13,14,16,0.09,0.1,0.16,143.8
yAG93_BA_b,yAG93,BA,11,12,14,0.07,0.1,0.15,154.1
yAG93_FLC_a,yAG93,FLC,1,4,6,NA,0.55,0.56,28.5
yAG93_FLC_b,yAG93,FLC,0,4,5,NA,0.71,0.51,13.5
yAG94_BA_a,yAG94,BA,17,18,19,0.08,0.09,0.11,113.9
yAG94_BA_b,yAG94,BA,13,15,18,0.19,0.16,0.22,129.8
yAG94_FLC_a,yAG94,FLC,0,2,5,NA,1,0.66,17.6
yAG94_FLC_b,yAG94,FLC,0,2,11,NA,0.61,0.79,14.4
yAG95_BA_a,yAG95,BA,14,15,16,0.12,0.1,0.11,174.7
yAG95_BA_b,yAG95,BA,12,13,15,0.08,0.1,0.16,138.8
yAG95_FLC_a,yAG95,FLC,0,1,5,NA,NA,0.7,19.2
yAG95_FLC_b,yAG95,FLC,0,4,16,NA,0.98,0.89,9.7
yAG96_BA_a,yAG96,BA,14,15,17,0.16,0.11,0.14,108.5
yAG96_BA_b,yAG96,BA,12,14,15,0.06,0.1,0.14,147
yAG96_FLC_a,yAG96,FLC,0,2,2,NA,0.56,0.48,10.6
yAG96_FLC_b,yAG96,FLC,0,2,2,NA,0.52,0.46,7.7
yAG97_BA_a,yAG97,BA,15,16,17,0.27,0.17,0.16,127.8
yAG97_BA_b,yAG97,BA,18,21,24,0.07,0.13,0.18,130.5
yAG97_FLC_a,yAG97,FLC,0,3,7,NA,0.72,0.82,12.7
yAG97_FLC_b,yAG97,FLC,1,2,23,NA,0.46,0.74,8.9
yAG98_BA_a,yAG98,BA,13,14,15,0.08,0.09,0.11,161.8
yAG98_BA_b,yAG98,BA,13,14,15,0.09,0.1,0.13,143.5
yAG98_FLC_a,yAG98,FLC,0,19,23,NA,0.84,0.56,39.6
yAG98_FLC_b,yAG98,FLC,0,19,23,NA,0.8,0.55,34.2
