name,line,type,RAD80,RAD50,RAD20,FoG80,FoG50,FoG20,slope
HSC156_FLC_b,HSC156,FLC,15,17,19,0.5,0.23,0.22,163.9
HSC157_BA_a,HSC157,BA,12,13,14,0.07,0.1,0.13,172.2
HSC157_BA_b,HSC157,BA,12,14,15,0.07,0.11,0.14,175
HSC157_FLC_a,HSC157,FLC,3,18,21,0.79,0.59,0.42,69
HSC157_FLC_b,HSC157,FLC,1,15,21,NA,0.69,0.54,39.1
HSC158_BA_a,HSC158,BA,14,15,16,0.06,0.07,0.1,133.2
HSC158_BA_b,HSC158,BA,15,16,17,0.06,0.07,0.1,146
HSC158_FLC_a,HSC158,FLC,13,17,20,0.18,0.21,0.24,130
HSC158_FLC_b,HSC158,FLC,14,19,21,0.14,0.19,0.2,108.1
HSC159_BA_a,HSC159,BA,8,14,17,0.34,0.32,0.33,39.3
HSC159_BA_b,HSC159,BA,4,10,15,0.36,0.48,0.47,27.5
HSC159_FLC_a,HSC159,FLC,15,16,17,0.07,0.09,0.12,109.3
HSC159_FLC_b,HSC159,FLC,15,16,17,0.06,0.07,0.09,91.8
HSC160_BA_a,HSC160,BA,16,18,19,0.08,0.09,0.11,159.4
HSC160_BA_b,HSC160,BA,11,12,16,0.1,0.11,0.25,118.9
HSC160_FLC_a,HSC160,FLC,11,14,15,0.52,0.25,0.23,103.3
HSC160_FLC_b,HSC160,FLC,9,13,16,0.65,0.39,0.37,72.4
HSC161_BA_a,HSC161,BA,14,15,17,0.11,0.1,0.15,34.9
HSC161_BA_b,HSC161,BA,11,13,15,0.13,0.13,0.22,28.5
HSC161_FLC_a,HSC161,FLC,10,11,11,0.07,0.12,0.12,15.3
HSC161_FLC_b,HSC161,FLC,10,12,12,0.07,0.14,0.14,11.5
HSC165_BA_a,HSC165,BA,13,14,15,0.06,0.08,0.11,144.1
HSC165_BA_b,HSC165,BA,13,14,15,0.06,0.07,0.1,192.1
HSC165_FLC_a,HSC165,FLC,11,17,23,0.6,0.35,0.4,82.3
HSC165_FLC_b,HSC165,FLC,11,17,21,0.5,0.32,0.35,70.1
HSC167_BA_a,HSC167,BA,12,14,15,0.06,0.12,0.14,162.4
HSC167_BA_b,HSC167,BA,13,14,15,0.06,0.07,0.1,154.4
HSC167_FLC_a,HSC167,FLC,5,9,11,0.89,0.51,0.33,143.9
HSC167_FLC_b,HSC167,FLC,5,10,10,0.87,0.31,0.3,134.8
HSC169_BA_a,HSC169,BA,0,12,13,NA,0.64,0.49,23.6
HSC169_BA_b,HSC169,BA,2,14,16,0.14,0.63,0.45,31.3
HSC169_FLC_a,HSC169,FLC,18,21,23,0.44,0.22,0.22,162.1
HSC169_FLC_b,HSC169,FLC,17,20,22,0.44,0.23,0.22,149.4
HSC171_BA_a,HSC171,BA,10,13,14,0.15,0.18,0.19,55.5
HSC171_BA_b,HSC171,BA,8,11,13,0.16,0.25,0.24,59.4
HSC171_FLC_a,HSC171,FLC,11,12,13,0.06,0.08,0.12,89.6
HSC171_FLC_b,HSC171,FLC,10,11,12,0.05,0.06,0.1,106.7
HSC172_BA_a,HSC172,BA,9,12,14,0.18,0.25,0.22,48.6
HSC172_BA_b,HSC172,BA,10,13,17,0.22,0.21,0.3,34.9
HSC172_FLC_a,HSC172,FLC,16,16,18,0.06,0.06,0.11,81.1
HSC172_FLC_b,HSC172,FLC,15,17,18,0.06,0.09,0.12,90.2
HSC173_BA_a,HSC173,BA,11,12,13,0.08,0.09,0.12,134.4
HSC173_BA_b,HSC173,BA,13,14,15,0.06,0.07,0.1,190.2
HSC173_FLC_a,HSC173,FLC,15,19,21,0.46,0.25,0.23,149
HSC173_FLC_b,HSC173,FLC,16,19,22,0.41,0.23,0.24,163.5
HSC174_BA_a,HSC174,BA,13,14,15,0.08,0.09,0.12,192.2
HSC174_BA_b,HSC174,BA,13,14,16,0.07,0.08,0.14,179.3
HSC174_FLC_a,HSC174,FLC,14,19,21,0.64,0.31,0.27,112
HSC174_FLC_b,HSC174,FLC,0,18,20,NA,0.6,0.45,105.7
HSC176_BA_a,HSC176,BA,12,13,14,0.06,0.07,0.1,126.7
HSC176_BA_b,HSC176,BA,13,14,15,0.06,0.07,0.11,177.9
HSC176_FLC_a,HSC176,FLC,3,17,21,0.91,0.51,0.42,89.6
HSC176_FLC_b,HSC176,FLC,0,14,20,NA,0.69,0.55,52.1
HSC177_BA_a,HSC177,BA,11,13,17,0.24,0.21,0.3,50.7
HSC177_BA_b,HSC177,BA,11,15,17,0.12,0.22,0.23,53.3
HSC177_FLC_a,HSC177,FLC,17,18,19,0.07,0.08,0.1,102.2
HSC177_FLC_b,HSC177,FLC,15,16,17,0.06,0.07,0.09,123.9
HSC180_BA_a,HSC180,BA,14,15,17,0.09,0.1,0.16,134.3
HSC180_BA_b,HSC180,BA,12,13,15,0.09,0.11,0.15,131.4
HSC180_FLC_a,HSC180,FLC,7,18,21,0.74,0.46,0.35,99.5
HSC180_FLC_b,HSC180,FLC,0,17,19,NA,0.57,0.42,123.3
HSC182_BA_a,HSC182,BA,14,16,17,0.08,0.13,0.14,152.1
HSC182_BA_b,HSC182,BA,14,16,17,0.06,0.1,0.13,196
HSC182_FLC_a,HSC182,FLC,14,18,21,0.32,0.24,0.25,130.4
HSC182_FLC_b,HSC182,FLC,14,19,22,0.1,0.21,0.23,106.3
HSC183_BA_a,HSC183,BA,6,10,12,0.37,0.32,0.31,36.1
HSC183_BA_b,HSC183,BA,9,11,14,0.3,0.19,0.31,43.1
HSC183_FLC_a,HSC183,FLC,2,7,10,0.47,0.48,0.5,21.8
HSC183_FLC_b,HSC183,FLC,1,5,6,NA,0.44,0.46,13
HSC185_BA_a,HSC185,BA,15,16,17,0.06,0.07,0.09,223.9
HSC185_BA_b,HSC185,BA,16,17,18,0.05,0.06,0.09,192.3
HSC185_FLC_a,HSC185,FLC,7,18,20,0.84,0.41,0.33,108.8
HSC185_FLC_b,HSC185,FLC,11,19,21,0.56,0.33,0.31,98.2
HSC186_BA_a,HSC186,BA,11,12,14,0.07,0.09,0.18,152.6
HSC186_BA_b,HSC186,BA,9,11,12,0.08,0.16,0.17,122
HSC186_FLC_a,HSC186,FLC,4,5,8,0.28,0.29,0.42,50.4
HSC186_FLC_b,HSC186,FLC,2,3,7,0.3,0.3,0.54,40
HSC187_BA_a,HSC187,BA,11,13,14,0.08,0.11,0.12,177
HSC187_BA_b,HSC187,BA,13,14,15,0.06,0.07,0.11,118.8
HSC187_FLC_a,HSC187,FLC,16,19,20,0.46,0.23,0.21,129.5
HSC187_FLC_b,HSC187,FLC,16,19,20,0.46,0.24,0.23,132.1
HSC189_BA_a,HSC189,BA,9,11,12,0.18,0.16,0.18,67.5
HSC189_BA_b,HSC189,BA,11,12,13,0.06,0.07,0.12,83.2
HSC189_FLC_a,HSC189,FLC,14,18,23,0.13,0.22,0.28,48.2
HSC189_FLC_b,HSC189,FLC,12,15,17,0.11,0.17,0.2,52.9
HSC190_BA_a,HSC190,BA,10,11,12,0.09,0.12,0.14,170.5
HSC190_BA_b,HSC190,BA,12,13,14,0.06,0.07,0.1,167.4
HSC190_FLC_a,HSC190,FLC,1,17,21,NA,0.54,0.45,79.9
HSC190_FLC_b,HSC190,FLC,1,16,19,NA,0.62,0.47,50.3
HSC191_BA_a,HSC191,BA,6,10,12,0.22,0.33,0.3,49.2
HSC191_BA_b,HSC191,BA,3,7,10,0.45,0.49,0.47,22.4
HSC191_FLC_a,HSC191,FLC,7,12,13,0.23,0.26,0.24,81.4
HSC191_FLC_b,HSC191,FLC,11,12,14,0.27,0.18,0.19,88.5
HSC192_BA_a,HSC192,BA,5,9,13,0.27,0.34,0.41,38.8
HSC192_BA_b,HSC192,BA,4,9,11,0.3,0.41,0.37,35.2
HSC192_FLC_a,HSC192,FLC,12,14,16,0.14,0.13,0.17,105.8
HSC192_FLC_b,HSC192,FLC,13,14,16,0.15,0.12,0.17,116.4
HSC193_BA_a,HSC193,BA,14,15,17,0.08,0.11,0.16,117.3
HSC193_BA_b,HSC193,BA,10,11,12,0.08,0.11,0.15,129
HSC193_FLC_a,HSC193,FLC,0,18,21,NA,0.7,0.48,69.1
HSC193_FLC_b,HSC193,FLC,18,21,23,0.24,0.16,0.19,159.5
HSC194_BA_a,HSC194,BA,10,11,12,0.08,0.11,0.13,156.7
HSC194_BA_b,HSC194,BA,11,13,14,0.08,0.14,0.16,111.9
HSC194_FLC_a,HSC194,FLC,0,0,14,NA,NA,0.65,79.6
HSC194_FLC_b,HSC194,FLC,0,12,14,NA,0.88,0.59,45.6
HSC197_BA_a,HSC197,BA,11,13,15,0.08,0.16,0.2,103.6
HSC197_BA_b,HSC197,BA,12,14,16,0.06,0.11,0.15,114.4
HSC197_FLC_a,HSC197,FLC,6,19,21,0.68,0.43,0.36,87.9
HSC197_FLC_b,HSC197,FLC,15,19,21,0.64,0.3,0.27,121.7
HSC199_BA_a,HSC199,BA,14,16,18,0.07,0.12,0.16,150.1
HSC199_BA_b,HSC199,BA,12,13,15,0.08,0.11,0.16,166.9
HSC199_FLC_a,HSC199,FLC,16,20,21,0.13,0.16,0.16,162
HSC199_FLC_b,HSC199,FLC,15,19,21,0.12,0.17,0.19,175.8
HSC202_BA_a,HSC202,BA,10,14,16,0.11,0.26,0.25,65
HSC202_BA_b,HSC202,BA,6,10,13,0.29,0.33,0.35,43.9
HSC202_FLC_b,HSC202,FLC,10,12,13,0.36,0.22,0.22,41.3
HSC203_BA_a,HSC203,BA,7,12,13,0.2,0.33,0.27,47.9
HSC203_BA_b,HSC203,BA,9,12,14,0.1,0.22,0.24,51.6
HSC203_FLC_a,HSC203,FLC,6,11,13,0.31,0.38,0.31,50.7
HSC203_FLC_b,HSC203,FLC,5,11,12,0.3,0.34,0.28,58.4
HSC204_BA_a,HSC204,BA,13,15,18,0.09,0.15,0.21,87.2
HSC204_BA_b,HSC204,BA,11,12,15,0.07,0.12,0.24,89.4
HSC204_FLC_a,HSC204,FLC,0,21,24,NA,0.71,0.49,10.2
HSC204_FLC_b,HSC204,FLC,0,21,23,NA,0.58,0.43,116.5
HSC205_BA_a,HSC205,BA,5,10,14,0.44,0.45,0.45,41
HSC205_BA_b,HSC205,BA,5,11,14,0.19,0.38,0.38,36.9
HSC205_FLC_a,HSC205,FLC,7,13,14,0.26,0.3,0.27,77.3
HSC205_FLC_b,HSC205,FLC,7,12,13,0.35,0.28,0.24,71.1
HSC206_BA_a,HSC206,BA,14,15,17,0.09,0.1,0.17,127.6
HSC206_BA_b,HSC206,BA,7,9,10,0.19,0.2,0.2,131.8
HSC206_FLC_a,HSC206,FLC,5,18,19,0.78,0.43,0.39,74.1
HSC206_FLC_b,HSC206,FLC,16,18,19,0.59,0.31,0.26,122.4
HSC207_BA_a,HSC207,BA,18,19,21,0.06,0.07,0.12,233.7
HSC207_BA_b,HSC207,BA,18,19,21,0.06,0.07,0.12,216.3
HSC207_FLC_a,HSC207,FLC,9,19,23,0.78,0.43,0.35,97.2
HSC207_FLC_b,HSC207,FLC,0,17,21,NA,0.59,0.45,64.6
HSC208_BA_a,HSC208,BA,13,16,17,0.09,0.16,0.16,58.6
HSC208_BA_b,HSC208,BA,10,11,14,0.13,0.14,0.23,60.3
HSC208_FLC_a,HSC208,FLC,10,10,11,0.07,0.07,0.1,70.6
HSC208_FLC_b,HSC208,FLC,9,9,12,0.07,0.07,0.26,68.4
HSC209_BA_a,HSC209,BA,9,12,19,0.2,0.25,0.41,38.3
HSC209_BA_b,HSC209,BA,7,8,12,0.15,0.18,0.32,26.5
HSC209_FLC_a,HSC209,FLC,8,11,12,0.26,0.21,0.21,35
HSC209_FLC_b,HSC209,FLC,6,9,10,0.25,0.28,0.22,52.2
HSC210_BA_a,HSC210,BA,13,15,18,0.09,0.12,0.21,44.4
HSC210_BA_b,HSC210,BA,18,19,22,0.06,0.07,0.15,65.4
HSC210_FLC_a,HSC210,FLC,20,23,24,0.45,0.19,0.18,81.6
HSC210_FLC_b,HSC210,FLC,22,24,26,0.11,0.1,0.11,84
