Filename,OrbitId,ELB,Background,Celltype 1,ROIArea[pixel],ROI-Group
A03_BA_3.2_t15.jpeg,377,local,0.910102,0.089898,1391744,0
A03_BA_3.2_t16.jpeg,378,local,0.91692,0.08308,1391744,0
A03_BA_3.2_t17.jpeg,379,local,0.917692,0.082308,1391744,0
A03_BA_3.2_t18.jpeg,380,local,0.924714,0.075286,1391744,0
A03_BA_3.2_t19.jpeg,381,local,0.92097,0.07903,1391744,0
A03_BA_3.2_t20.jpeg,382,local,0.924192,0.075808,1391744,0
A03_BA_3.2_t21.jpeg,383,local,0.921938,0.078062,1391744,0
A03_BA_3.2_t22.jpeg,384,local,0.937316,0.062684,1391744,0
A03_BA_3.2_t23.jpeg,385,local,0.921343,0.078657,1391744,0
A03_BA_3.2_t24.jpeg,386,local,0.921347,0.078653,1391744,0
A03_BA_6.4_t0.jpeg,387,local,0.971155,0.028845,1391744,0
A03_BA_6.4_t01.jpeg,388,local,0.930392,0.069608,1391744,0
A03_BA_6.4_t02.jpeg,389,local,0.929364,0.070636,1391744,0
A03_BA_6.4_t03.jpeg,390,local,0.930936,0.069064,1391744,0
A03_BA_6.4_t04.jpeg,391,local,0.927618,0.072382,1391744,0
A03_BA_6.4_t05.jpeg,392,local,0.94838,0.05162,1391744,0
A03_BA_6.4_t06.jpeg,393,local,0.942117,0.057883,1391744,0
A03_BA_6.4_t07.jpeg,394,local,0.949234,0.050766,1391744,0
A03_BA_6.4_t08.jpeg,395,local,0.940269,0.059731,1391744,0
A03_BA_6.4_t09.jpeg,396,local,0.936289,0.063711,1391744,0
A03_BA_6.4_t10.jpeg,397,local,0.942458,0.057542,1391744,0
A03_BA_6.4_t11.jpeg,398,local,0.941741,0.058259,1391744,0
A03_BA_6.4_t12.jpeg,399,local,0.930765,0.069235,1391744,0
A03_BA_6.4_t13.jpeg,400,local,0.918594,0.081406,1391744,0
A03_BA_6.4_t14.jpeg,401,local,0.936487,0.063513,1391744,0
A03_BA_6.4_t15.jpeg,402,local,0.937278,0.062722,1391744,0
A03_BA_6.4_t16.jpeg,403,local,0.931742,0.068258,1391744,0
A03_BA_6.4_t17.jpeg,404,local,0.921972,0.078028,1391744,0
A03_BA_6.4_t18.jpeg,405,local,0.908549,0.091451,1391744,0
A03_BA_6.4_t19.jpeg,406,local,0.917073,0.082927,1391744,0
A03_BA_6.4_t20.jpeg,407,local,0.925976,0.074024,1391744,0
A03_BA_6.4_t21.jpeg,408,local,0.936108,0.063892,1391744,0
A03_BA_6.4_t22.jpeg,409,local,0.922932,0.077068,1391744,0
A03_BA_6.4_t23.jpeg,410,local,0.938534,0.061466,1391744,0
A03_BA_6.4_t24.jpeg,411,local,0.938944,0.061056,1391744,0
A03_FLC_16_t0.jpeg,412,local,0.972605,0.027395,1391744,0
A03_FLC_16_t01.jpeg,413,local,0.921262,0.078738,1391744,0
A03_FLC_16_t02.jpeg,414,local,0.808131,0.191869,1391744,0
A03_FLC_16_t03.jpeg,415,local,0.703165,0.296835,1391744,0
A03_FLC_16_t04.jpeg,416,local,0.582076,0.417924,1391744,0
A03_FLC_16_t05.jpeg,417,local,0.619276,0.380724,1391744,0
A03_FLC_16_t06.jpeg,418,local,0.552036,0.447964,1391744,0
A03_FLC_16_t07.jpeg,419,local,0.508298,0.491702,1391744,0
A03_FLC_16_t08.jpeg,420,local,0.452362,0.547638,1391744,0
A03_FLC_16_t09.jpeg,421,local,0.393572,0.606428,1391744,0
A03_FLC_16_t10.jpeg,422,local,0.398619,0.601381,1391744,0
A03_FLC_16_t11.jpeg,423,local,0.371631,0.628369,1391744,0
A03_FLC_16_t12.jpeg,424,local,0.325916,0.674084,1391744,0
A03_FLC_16_t13.jpeg,425,local,0.375154,0.624846,1391744,0
A03_FLC_16_t14.jpeg,426,local,0.326128,0.673872,1391744,0
A03_FLC_16_t15.jpeg,427,local,0.307927,0.692073,1391744,0
A03_FLC_16_t16.jpeg,428,local,0.291846,0.708154,1391744,0
A03_FLC_16_t17.jpeg,429,local,0.268194,0.731806,1391744,0
A03_FLC_16_t18.jpeg,430,local,0.304116,0.695884,1391744,0
A03_FLC_16_t19.jpeg,431,local,0.31206,0.68794,1391744,0
A03_FLC_16_t20.jpeg,432,local,0.255624,0.744376,1391744,0
A03_FLC_16_t21.jpeg,433,local,0.274222,0.725778,1391744,0
A03_FLC_16_t22.jpeg,434,local,0.24508,0.75492,1391744,0
A03_FLC_16_t23.jpeg,435,local,0.288628,0.711372,1391744,0
A03_FLC_16_t24.jpeg,436,local,0.262147,0.737853,1391744,0
A03_FLC_2_t0.jpeg,437,local,0.971091,0.028909,1391744,0
A03_FLC_2_t01.jpeg,438,local,0.919771,0.080229,1391744,0
A03_FLC_2_t02.jpeg,439,local,0.851963,0.148037,1391744,0
A03_FLC_2_t03.jpeg,440,local,0.716556,0.283444,1391744,0
A03_FLC_2_t04.jpeg,441,local,0.651404,0.348596,1391744,0
A03_FLC_2_t05.jpeg,442,local,0.657985,0.342015,1391744,0
A03_FLC_2_t06.jpeg,443,local,0.596131,0.403869,1391744,0
A03_FLC_2_t07.jpeg,444,local,0.563304,0.436696,1391744,0
A03_FLC_2_t08.jpeg,445,local,0.504254,0.495746,1391744,0
A03_FLC_2_t09.jpeg,446,local,0.520943,0.479057,1391744,0
A03_FLC_2_t10.jpeg,447,local,0.515871,0.484129,1391744,0
A03_FLC_2_t11.jpeg,448,local,0.492722,0.507278,1391744,0
A03_FLC_2_t12.jpeg,449,local,0.42205,0.57795,1391744,0
A03_FLC_2_t13.jpeg,450,local,0.364407,0.635593,1391744,0
A03_FLC_2_t14.jpeg,451,local,0.441375,0.558625,1391744,0
A03_FLC_2_t15.jpeg,452,local,0.400205,0.599795,1391744,0
A03_FLC_2_t16.jpeg,453,local,0.371899,0.628101,1391744,0
A03_FLC_2_t17.jpeg,454,local,0.363867,0.636133,1391744,0
A03_FLC_2_t18.jpeg,455,local,0.307623,0.692377,1391744,0
A03_FLC_2_t19.jpeg,456,local,0.303503,0.696497,1391744,0
A03_FLC_2_t20.jpeg,457,local,0.282492,0.717508,1391744,0
A03_FLC_2_t21.jpeg,458,local,0.366343,0.633657,1391744,0
A03_FLC_2_t22.jpeg,459,local,0.311947,0.688053,1391744,0
A03_FLC_2_t23.jpeg,460,local,0.369416,0.630584,1391744,0
A03_FLC_2_t24.jpeg,461,local,0.383128,0.616872,1391744,0
A03_FLC_32_t0.jpeg,462,local,0.976005,0.023995,1391744,0
A03_FLC_32_t01.jpeg,463,local,0.929746,0.070254,1391744,0
A03_FLC_32_t02.jpeg,464,local,0.862353,0.137647,1391744,0
A03_FLC_32_t03.jpeg,465,local,0.735027,0.264973,1391744,0
A03_FLC_32_t04.jpeg,466,local,0.616636,0.383364,1391744,0
A03_FLC_32_t05.jpeg,467,local,0.658475,0.341525,1391744,0
A03_FLC_32_t06.jpeg,468,local,0.613889,0.386111,1391744,0
A03_FLC_32_t07.jpeg,469,local,0.535514,0.464486,1391744,0
A03_FLC_32_t08.jpeg,470,local,0.490878,0.509122,1391744,0
A03_FLC_32_t09.jpeg,471,local,0.446566,0.553434,1391744,0
A03_FLC_32_t10.jpeg,472,local,0.443421,0.556579,1391744,0
A03_FLC_32_t11.jpeg,473,local,0.418688,0.581312,1391744,0
A03_FLC_32_t12.jpeg,474,local,0.373023,0.626977,1391744,0
A03_FLC_32_t13.jpeg,475,local,0.33019,0.66981,1391744,0
A03_FLC_32_t14.jpeg,476,local,0.35944,0.64056,1391744,0
A03_FLC_32_t15.jpeg,477,local,0.328489,0.671511,1391744,0
A03_FLC_32_t16.jpeg,478,local,0.322475,0.677525,1391744,0
A03_FLC_32_t17.jpeg,479,local,0.291531,0.708469,1391744,0
A03_FLC_32_t18.jpeg,480,local,0.249899,0.750101,1391744,0
A03_FLC_32_t19.jpeg,481,local,0.252891,0.747109,1391744,0
A03_FLC_32_t20.jpeg,482,local,0.271432,0.728568,1391744,0
A03_FLC_32_t21.jpeg,483,local,0.306251,0.693749,1391744,0
A03_FLC_32_t22.jpeg,484,local,0.275384,0.724616,1391744,0
A03_FLC_32_t23.jpeg,485,local,0.288146,0.711854,1391744,0
A03_FLC_32_t24.jpeg,486,local,0.277536,0.722464,1391744,0
A03_FLC_4_t0.jpeg,487,local,0.969936,0.030064,1391744,0
A03_FLC_4_t01.jpeg,488,local,0.926165,0.073835,1391744,0
A03_FLC_4_t02.jpeg,489,local,0.849569,0.150431,1391744,0
A03_FLC_4_t03.jpeg,490,local,0.777984,0.222016,1391744,0
A03_FLC_4_t04.jpeg,491,local,0.687685,0.312315,1391744,0
A03_FLC_4_t05.jpeg,492,local,0.706746,0.293254,1391744,0
A03_FLC_4_t06.jpeg,493,local,0.642748,0.357252,1391744,0
A03_FLC_4_t07.jpeg,494,local,0.631774,0.368226,1391744,0
A03_FLC_4_t08.jpeg,495,local,0.552395,0.447605,1391744,0
A03_FLC_4_t09.jpeg,496,local,0.611602,0.388398,1391744,0
A03_FLC_4_t10.jpeg,497,local,0.553303,0.446697,1391744,0
A03_FLC_4_t11.jpeg,498,local,0.537457,0.462543,1391744,0
A03_FLC_4_t12.jpeg,499,local,0.441632,0.558368,1391744,0
A03_FLC_4_t13.jpeg,500,local,0.451779,0.548221,1391744,0
A03_FLC_4_t14.jpeg,501,local,0.504954,0.495046,1391744,0
A03_FLC_4_t15.jpeg,502,local,0.50573,0.49427,1391744,0
A03_FLC_4_t16.jpeg,503,local,0.40192,0.59808,1391744,0
A03_FLC_4_t17.jpeg,504,local,0.378118,0.621882,1391744,0
A03_FLC_4_t18.jpeg,505,local,0.365995,0.634005,1391744,0
A03_FLC_4_t19.jpeg,506,local,0.394701,0.605299,1391744,0
A03_FLC_4_t20.jpeg,507,local,0.377973,0.622027,1391744,0
A03_FLC_4_t21.jpeg,508,local,0.443403,0.556597,1391744,0
A03_FLC_4_t22.jpeg,509,local,0.335266,0.664734,1391744,0
A03_FLC_4_t23.jpeg,510,local,0.409322,0.590678,1391744,0
A03_FLC_4_t24.jpeg,511,local,0.436215,0.563785,1391744,0
A03_FLC_8_t0.jpeg,512,local,0.980996,0.019004,1391744,0
A03_FLC_8_t01.jpeg,513,local,0.93607,0.06393,1391744,0
A03_FLC_8_t02.jpeg,514,local,0.837992,0.162008,1391744,0
A03_FLC_8_t03.jpeg,515,local,0.752575,0.247425,1391744,0
A03_FLC_8_t04.jpeg,516,local,0.643239,0.356761,1391744,0
A03_FLC_8_t05.jpeg,517,local,0.701066,0.298934,1391744,0
A03_FLC_8_t06.jpeg,518,local,0.621242,0.378758,1391744,0
A03_FLC_8_t07.jpeg,519,local,0.588163,0.411837,1391744,0
A03_FLC_8_t08.jpeg,520,local,0.539951,0.460049,1391744,0
A03_FLC_8_t09.jpeg,521,local,0.459204,0.540796,1391744,0
A03_FLC_8_t10.jpeg,522,local,0.446112,0.553888,1391744,0
A03_FLC_8_t11.jpeg,523,local,0.42313,0.57687,1391744,0
A03_FLC_8_t12.jpeg,524,local,0.434518,0.565482,1391744,0
A03_FLC_8_t13.jpeg,525,local,0.345461,0.654539,1391744,0
A03_FLC_8_t14.jpeg,526,local,0.386473,0.613527,1391744,0
A03_FLC_8_t15.jpeg,527,local,0.413131,0.586869,1391744,0
A03_FLC_8_t16.jpeg,528,local,0.390123,0.609877,1391744,0
A03_FLC_8_t17.jpeg,529,local,0.355907,0.644093,1391744,0
A03_FLC_8_t18.jpeg,530,local,0.283166,0.716834,1391744,0
A03_FLC_8_t19.jpeg,531,local,0.279496,0.720504,1391744,0
A03_FLC_8_t20.jpeg,532,local,0.297427,0.702573,1391744,0
A03_FLC_8_t21.jpeg,533,local,0.342021,0.657979,1391744,0
A03_FLC_8_t22.jpeg,534,local,0.296878,0.703122,1391744,0
A03_FLC_8_t23.jpeg,535,local,0.34621,0.65379,1391744,0
A03_FLC_8_t24.jpeg,536,local,0.316573,0.683427,1391744,0
A03_ND_0_t0.jpeg,537,local,0.978533,0.021467,1391744,0
A03_ND_0_t01.jpeg,538,local,0.930779,0.069221,1391744,0
A03_ND_0_t02.jpeg,539,local,0.90776,0.09224,1391744,0
A03_ND_0_t03.jpeg,540,local,0.816966,0.183034,1391744,0
A03_ND_0_t04.jpeg,541,local,0.624279,0.375721,1391744,0
A03_ND_0_t05.jpeg,542,local,0.574841,0.425159,1391744,0
A03_ND_0_t06.jpeg,543,local,0.559022,0.440978,1391744,0
A03_ND_0_t07.jpeg,544,local,0.301697,0.698303,1391744,0
A03_ND_0_t08.jpeg,545,local,0.256978,0.743022,1391744,0
A03_ND_0_t09.jpeg,546,local,0.071111,0.928889,1391744,0
A03_ND_0_t10.jpeg,547,local,0.046919,0.953081,1391744,0
A03_ND_0_t11.jpeg,548,local,0.027877,0.972123,1391744,0
A03_ND_0_t12.jpeg,549,local,0.033688,0.966312,1391744,0
A03_ND_0_t13.jpeg,550,local,0.013189,0.986811,1391744,0
A03_ND_0_t14.jpeg,551,local,0.008527,0.991473,1391744,0
A03_ND_0_t15.jpeg,552,local,0.005631,0.994369,1391744,0
A03_ND_0_t16.jpeg,553,local,0.0071,0.9929,1391744,0
A03_ND_0_t17.jpeg,554,local,0.005242,0.994758,1391744,0
A03_ND_0_t18.jpeg,555,local,0.001735,0.998265,1391744,0
A03_ND_0_t19.jpeg,556,local,0.00129,0.99871,1391744,0
A03_ND_0_t20.jpeg,557,local,0.000821,0.999179,1391744,0
A03_ND_0_t21.jpeg,558,local,0.00245,0.99755,1391744,0
A03_ND_0_t22.jpeg,559,local,0.002734,0.997266,1391744,0
A03_ND_0_t23.jpeg,560,local,0.00032,0.99968,1391744,0
A03_ND_0_t24.jpeg,561,local,0.002079,0.997921,1391744,0
A04_BA_0.4_t0.jpeg,562,local,0.976375,0.023625,1391744,0
A04_BA_0.4_t01.jpeg,563,local,0.931005,0.068995,1391744,0
A04_BA_0.4_t02.jpeg,564,local,0.923934,0.076066,1391744,0
A04_BA_0.4_t03.jpeg,565,local,0.865675,0.134325,1391744,0
A04_BA_0.4_t04.jpeg,566,local,0.807724,0.192276,1391744,0
A04_BA_0.4_t05.jpeg,567,local,0.826326,0.173674,1391744,0
A04_BA_0.4_t06.jpeg,568,local,0.793202,0.206798,1391744,0
A04_BA_0.4_t07.jpeg,569,local,0.710998,0.289002,1391744,0
A04_BA_0.4_t08.jpeg,570,local,0.679864,0.320136,1391744,0
A04_BA_0.4_t09.jpeg,571,local,0.627362,0.372638,1391744,0
A04_BA_0.4_t10.jpeg,572,local,0.553023,0.446977,1391744,0
A04_BA_0.4_t11.jpeg,573,local,0.481858,0.518142,1391744,0
A04_BA_0.4_t12.jpeg,574,local,0.397264,0.602736,1391744,0
A04_BA_0.4_t13.jpeg,575,local,0.277423,0.722577,1391744,0
A04_BA_0.4_t14.jpeg,576,local,0.29789,0.70211,1391744,0
A04_BA_0.4_t15.jpeg,577,local,0.187685,0.812315,1391744,0
A04_BA_0.4_t16.jpeg,578,local,0.191738,0.808262,1391744,0
A04_BA_0.4_t17.jpeg,579,local,0.143845,0.856155,1391744,0
A04_BA_0.4_t18.jpeg,580,local,0.091599,0.908401,1391744,0
A04_BA_0.4_t19.jpeg,581,local,0.069611,0.930389,1391744,0
A04_BA_0.4_t20.jpeg,582,local,0.050168,0.949832,1391744,0
A04_BA_0.4_t21.jpeg,583,local,0.067402,0.932598,1391744,0
A04_BA_0.4_t22.jpeg,584,local,0.04334,0.95666,1391744,0
A04_BA_0.4_t23.jpeg,585,local,0.040097,0.959903,1391744,0
A04_BA_0.4_t24.jpeg,586,local,0.037478,0.962522,1391744,0
A04_BA_0.8_t0.jpeg,587,local,0.984466,0.015534,1391744,0
A04_BA_0.8_t01.jpeg,588,local,0.927395,0.072605,1391744,0
A04_BA_0.8_t02.jpeg,589,local,0.92813,0.07187,1391744,0
A04_BA_0.8_t03.jpeg,590,local,0.92276,0.07724,1391744,0
A04_BA_0.8_t04.jpeg,591,local,0.913935,0.086065,1391744,0
A04_BA_0.8_t05.jpeg,592,local,0.927747,0.072253,1391744,0
A04_BA_0.8_t06.jpeg,593,local,0.942568,0.057432,1391744,0
A04_BA_0.8_t07.jpeg,594,local,0.932666,0.067334,1391744,0
A04_BA_0.8_t08.jpeg,595,local,0.923834,0.076166,1391744,0
A04_BA_0.8_t09.jpeg,596,local,0.863741,0.136259,1391744,0
A04_BA_0.8_t10.jpeg,597,local,0.872078,0.127922,1391744,0
A04_BA_0.8_t11.jpeg,598,local,0.842024,0.157976,1391744,0
A04_BA_0.8_t12.jpeg,599,local,0.790432,0.209568,1391744,0
A04_BA_0.8_t13.jpeg,600,local,0.741899,0.258101,1391744,0
A04_BA_0.8_t14.jpeg,601,local,0.750211,0.249789,1391744,0
A04_BA_0.8_t15.jpeg,602,local,0.722557,0.277443,1391744,0
A04_BA_0.8_t16.jpeg,603,local,0.710422,0.289578,1391744,0
A04_BA_0.8_t17.jpeg,604,local,0.694782,0.305218,1391744,0
A04_BA_0.8_t18.jpeg,605,local,0.657916,0.342084,1391744,0
A04_BA_0.8_t19.jpeg,606,local,0.620286,0.379714,1391744,0
A04_BA_0.8_t20.jpeg,607,local,0.565595,0.434405,1391744,0
A04_BA_0.8_t21.jpeg,608,local,0.584439,0.415561,1391744,0
A04_BA_0.8_t22.jpeg,609,local,0.520468,0.479532,1391744,0
A04_BA_0.8_t23.jpeg,610,local,0.489794,0.510206,1391744,0
A04_BA_0.8_t24.jpeg,611,local,0.446357,0.553643,1391744,0
A04_BA_1.6_t0.jpeg,612,local,0.978576,0.021424,1391744,0
A04_BA_1.6_t01.jpeg,613,local,0.937287,0.062713,1391744,0
A04_BA_1.6_t02.jpeg,614,local,0.932424,0.067576,1391744,0
A04_BA_1.6_t03.jpeg,615,local,0.919668,0.080332,1391744,0
A04_BA_1.6_t04.jpeg,616,local,0.923019,0.076981,1391744,0
A04_BA_1.6_t05.jpeg,617,local,0.937299,0.062701,1391744,0
A04_BA_1.6_t06.jpeg,618,local,0.933185,0.066815,1391744,0
A04_BA_1.6_t07.jpeg,619,local,0.934882,0.065118,1391744,0
A04_BA_1.6_t08.jpeg,620,local,0.927936,0.072064,1391744,0
A04_BA_1.6_t09.jpeg,621,local,0.933543,0.066457,1391744,0
A04_BA_1.6_t10.jpeg,622,local,0.931096,0.068904,1391744,0
A04_BA_1.6_t11.jpeg,623,local,0.92871,0.07129,1391744,0
A04_BA_1.6_t12.jpeg,624,local,0.911338,0.088662,1391744,0
A04_BA_1.6_t13.jpeg,625,local,0.911778,0.088222,1391744,0
A04_BA_1.6_t14.jpeg,626,local,0.918074,0.081926,1391744,0
A04_BA_1.6_t15.jpeg,627,local,0.912914,0.087086,1391744,0
A04_BA_1.6_t16.jpeg,628,local,0.900168,0.099832,1391744,0
A04_BA_1.6_t17.jpeg,629,local,0.898208,0.101792,1391744,0
A04_BA_1.6_t18.jpeg,630,local,0.909169,0.090831,1391744,0
A04_BA_1.6_t19.jpeg,631,local,0.900552,0.099448,1391744,0
A04_BA_1.6_t20.jpeg,632,local,0.899708,0.100292,1391744,0
A04_BA_1.6_t21.jpeg,633,local,0.906563,0.093437,1391744,0
A04_BA_1.6_t22.jpeg,634,local,0.887739,0.112261,1391744,0
A04_BA_1.6_t23.jpeg,635,local,0.916601,0.083399,1391744,0
A04_BA_1.6_t24.jpeg,636,local,0.902356,0.097644,1391744,0
A04_BA_3.2_t0.jpeg,637,local,0.981875,0.018125,1391744,0
A04_BA_3.2_t01.jpeg,638,local,0.936856,0.063144,1391744,0
A04_BA_3.2_t02.jpeg,639,local,0.927648,0.072352,1391744,0
A04_BA_3.2_t03.jpeg,640,local,0.931512,0.068488,1391744,0
A04_BA_3.2_t04.jpeg,641,local,0.927346,0.072654,1391744,0
A04_BA_3.2_t05.jpeg,642,local,0.948236,0.051764,1391744,0
A04_BA_3.2_t06.jpeg,643,local,0.937846,0.062154,1391744,0
A04_BA_3.2_t07.jpeg,644,local,0.944552,0.055448,1391744,0
A04_BA_3.2_t08.jpeg,645,local,0.93575,0.06425,1391744,0
A04_BA_3.2_t09.jpeg,646,local,0.939972,0.060028,1391744,0
A04_BA_3.2_t10.jpeg,647,local,0.935782,0.064218,1391744,0
A04_BA_3.2_t11.jpeg,648,local,0.933052,0.066948,1391744,0
A04_BA_3.2_t12.jpeg,649,local,0.926657,0.073343,1391744,0
A04_BA_3.2_t13.jpeg,650,local,0.925421,0.074579,1391744,0
A04_BA_3.2_t14.jpeg,651,local,0.933047,0.066953,1391744,0
A04_BA_3.2_t15.jpeg,652,local,0.941868,0.058132,1391744,0
A04_BA_3.2_t16.jpeg,653,local,0.934584,0.065416,1391744,0
A04_BA_3.2_t17.jpeg,654,local,0.943526,0.056474,1391744,0
A04_BA_3.2_t18.jpeg,655,local,0.942971,0.057029,1391744,0
A04_BA_3.2_t19.jpeg,656,local,0.944866,0.055134,1391744,0
A04_BA_3.2_t20.jpeg,657,local,0.952393,0.047607,1391744,0
A04_BA_3.2_t21.jpeg,658,local,0.951991,0.048009,1391744,0
A04_BA_3.2_t22.jpeg,659,local,0.934825,0.065175,1391744,0
A04_BA_3.2_t23.jpeg,660,local,0.954579,0.045421,1391744,0
A04_BA_3.2_t24.jpeg,661,local,0.941844,0.058156,1391744,0
A04_BA_6.4_t0.jpeg,662,local,0.979797,0.020203,1391744,0
A04_BA_6.4_t01.jpeg,663,local,0.951855,0.048145,1391744,0
A04_BA_6.4_t02.jpeg,664,local,0.933224,0.066776,1391744,0
A04_BA_6.4_t03.jpeg,665,local,0.922859,0.077141,1391744,0
A04_BA_6.4_t04.jpeg,666,local,0.918306,0.081694,1391744,0
A04_BA_6.4_t05.jpeg,667,local,0.943026,0.056974,1391744,0
A04_BA_6.4_t06.jpeg,668,local,0.941491,0.058509,1391744,0
A04_BA_6.4_t07.jpeg,669,local,0.945716,0.054284,1391744,0
A04_BA_6.4_t08.jpeg,670,local,0.936897,0.063103,1391744,0
A04_BA_6.4_t09.jpeg,671,local,0.939146,0.060854,1391744,0
A04_BA_6.4_t10.jpeg,672,local,0.940516,0.059484,1391744,0
A04_BA_6.4_t11.jpeg,673,local,0.939162,0.060838,1391744,0
A04_BA_6.4_t12.jpeg,674,local,0.933208,0.066792,1391744,0
A04_BA_6.4_t13.jpeg,675,local,0.929356,0.070644,1391744,0
A04_BA_6.4_t14.jpeg,676,local,0.937874,0.062126,1391744,0
A04_BA_6.4_t15.jpeg,677,local,0.931014,0.068986,1391744,0
A04_BA_6.4_t16.jpeg,678,local,0.929224,0.070776,1391744,0
A04_BA_6.4_t17.jpeg,679,local,0.92881,0.07119,1391744,0
A04_BA_6.4_t18.jpeg,680,local,0.923063,0.076937,1391744,0
A04_BA_6.4_t19.jpeg,681,local,0.937846,0.062154,1391744,0
A04_BA_6.4_t20.jpeg,682,local,0.927,0.073,1391744,0
A04_BA_6.4_t21.jpeg,683,local,0.943064,0.056936,1391744,0
A04_BA_6.4_t22.jpeg,684,local,0.925717,0.074283,1391744,0
A04_BA_6.4_t23.jpeg,685,local,0.937767,0.062233,1391744,0
A04_BA_6.4_t24.jpeg,686,local,0.935896,0.064104,1391744,0
A04_FLC_16_t0.jpeg,687,local,0.980794,0.019206,1391744,0
A04_FLC_16_t01.jpeg,688,local,0.940744,0.059256,1391744,0
A04_FLC_16_t02.jpeg,689,local,0.892413,0.107587,1391744,0
A04_FLC_16_t03.jpeg,690,local,0.82285,0.17715,1391744,0
A04_FLC_16_t04.jpeg,691,local,0.78772,0.21228,1391744,0
A04_FLC_16_t05.jpeg,692,local,0.803651,0.196349,1391744,0
A04_FLC_16_t06.jpeg,693,local,0.799853,0.200147,1391744,0
A04_FLC_16_t07.jpeg,694,local,0.765399,0.234601,1391744,0
A04_FLC_16_t08.jpeg,695,local,0.750945,0.249055,1391744,0
A04_FLC_16_t09.jpeg,696,local,0.714059,0.285941,1391744,0
A04_FLC_16_t10.jpeg,697,local,0.711642,0.288358,1391744,0
A04_FLC_16_t11.jpeg,698,local,0.692773,0.307227,1391744,0
A04_FLC_16_t12.jpeg,699,local,0.686088,0.313912,1391744,0
A04_FLC_16_t13.jpeg,700,local,0.630686,0.369314,1391744,0
A04_FLC_16_t14.jpeg,701,local,0.644163,0.355837,1391744,0
A04_FLC_16_t15.jpeg,702,local,0.6184,0.3816,1391744,0
A04_FLC_16_t16.jpeg,703,local,0.617198,0.382802,1391744,0
A04_FLC_16_t17.jpeg,704,local,0.570734,0.429266,1391744,0
A04_FLC_16_t18.jpeg,705,local,0.475817,0.524183,1391744,0
A04_FLC_16_t19.jpeg,706,local,0.501357,0.498643,1391744,0
A04_FLC_16_t20.jpeg,707,local,0.535453,0.464547,1391744,0
A04_FLC_16_t21.jpeg,708,local,0.533309,0.466691,1391744,0
A04_FLC_16_t22.jpeg,709,local,0.498796,0.501204,1391744,0
A04_FLC_16_t23.jpeg,710,local,0.501213,0.498787,1391744,0
A04_FLC_16_t24.jpeg,711,local,0.493862,0.506138,1391744,0
A04_FLC_2_t0.jpeg,712,local,0.979905,0.020095,1391744,0
A04_FLC_2_t01.jpeg,713,local,0.939623,0.060377,1391744,0
A04_FLC_2_t02.jpeg,714,local,0.833714,0.166286,1391744,0
A04_FLC_2_t03.jpeg,715,local,0.738205,0.261795,1391744,0
A04_FLC_2_t04.jpeg,716,local,0.718248,0.281752,1391744,0
A04_FLC_2_t05.jpeg,717,local,0.727586,0.272414,1391744,0
A04_FLC_2_t06.jpeg,718,local,0.729327,0.270673,1391744,0
A04_FLC_2_t07.jpeg,719,local,0.693011,0.306989,1391744,0
A04_FLC_2_t08.jpeg,720,local,0.679535,0.320465,1391744,0
A04_FLC_2_t09.jpeg,721,local,0.624429,0.375571,1391744,0
A04_FLC_2_t10.jpeg,722,local,0.61886,0.38114,1391744,0
A04_FLC_2_t11.jpeg,723,local,0.597303,0.402697,1391744,0
A04_FLC_2_t12.jpeg,724,local,0.588911,0.411089,1391744,0
A04_FLC_2_t13.jpeg,725,local,0.63833,0.36167,1391744,0
A04_FLC_2_t14.jpeg,726,local,0.539723,0.460277,1391744,0
A04_FLC_2_t15.jpeg,727,local,0.538713,0.461287,1391744,0
A04_FLC_2_t16.jpeg,728,local,0.512761,0.487239,1391744,0
A04_FLC_2_t17.jpeg,729,local,0.507932,0.492068,1391744,0
A04_FLC_2_t18.jpeg,730,local,0.556204,0.443796,1391744,0
A04_FLC_2_t19.jpeg,731,local,0.513268,0.486732,1391744,0
A04_FLC_2_t20.jpeg,732,local,0.476393,0.523607,1391744,0
A04_FLC_2_t21.jpeg,733,local,0.404576,0.595424,1391744,0
A04_FLC_2_t22.jpeg,734,local,0.430201,0.569799,1391744,0
A04_FLC_2_t23.jpeg,735,local,0.402542,0.597458,1391744,0
A04_FLC_2_t24.jpeg,736,local,0.354475,0.645525,1391744,0
A04_FLC_32_t0.jpeg,737,local,0.982801,0.017199,1391744,0
A04_FLC_32_t01.jpeg,738,local,0.932605,0.067395,1391744,0
A04_FLC_32_t02.jpeg,739,local,0.898542,0.101458,1391744,0
A04_FLC_32_t03.jpeg,740,local,0.827089,0.172911,1391744,0
A04_FLC_32_t04.jpeg,741,local,0.783727,0.216273,1391744,0
A04_FLC_32_t05.jpeg,742,local,0.82429,0.17571,1391744,0
A04_FLC_32_t06.jpeg,743,local,0.797991,0.202009,1391744,0
A04_FLC_32_t07.jpeg,744,local,0.766061,0.233939,1391744,0
A04_FLC_32_t08.jpeg,745,local,0.750198,0.249802,1391744,0
A04_FLC_32_t09.jpeg,746,local,0.664657,0.335343,1391744,0
A04_FLC_32_t10.jpeg,747,local,0.685635,0.314365,1391744,0
A04_FLC_32_t11.jpeg,748,local,0.666026,0.333974,1391744,0
A04_FLC_32_t12.jpeg,749,local,0.668978,0.331022,1391744,0
