Filename,OrbitId,ELB,Background,Fungi,ROIArea[pixel],ROI-Group
A05_t01.TIF,4529,local,0.962707,0.037293,1391744,0
A05_t02.TIF,4530,local,0.914766,0.085234,1391744,0
A05_t03.TIF,4531,local,0.922953,0.077047,1391744,0
A05_t04.TIF,4532,local,0.911973,0.088027,1391744,0
A05_t05.TIF,4533,local,0.910635,0.089365,1391744,0
A05_t06.TIF,4534,local,0.892321,0.107679,1391744,0
A05_t07.TIF,4535,local,0.897783,0.102217,1391744,0
A05_t08.TIF,4536,local,0.856487,0.143513,1391744,0
A05_t09.TIF,4537,local,0.821369,0.178631,1391744,0
A05_t10.TIF,4538,local,0.804962,0.195038,1391744,0
A05_t11.TIF,4539,local,0.795349,0.204651,1391744,0
A05_t12.TIF,4540,local,0.758784,0.241216,1391744,0
A05_t13.TIF,4541,local,0.74314,0.25686,1391744,0
A05_t14.TIF,4542,local,0.697137,0.302863,1391744,0
A05_t15.TIF,4543,local,0.685946,0.314054,1391744,0
A05_t16.TIF,4544,local,0.670655,0.329345,1391744,0
A05_t17.TIF,4545,local,0.619601,0.380399,1391744,0
A05_t18.TIF,4546,local,0.563681,0.436319,1391744,0
A05_t19.TIF,4547,local,0.62185,0.37815,1391744,0
A05_t20.TIF,4548,local,0.560779,0.439221,1391744,0
A05_t21.TIF,4549,local,0.58168,0.41832,1391744,0
A05_t22.TIF,4550,local,0.489208,0.510792,1391744,0
A05_t23.TIF,4551,local,0.52525,0.47475,1391744,0
A05_t24.TIF,4552,local,0.455503,0.544497,1391744,0
A06_t0.TIF,4350,local,0.971446,0.028554,1391744,0
A06_t01.TIF,4553,local,0.952303,0.047697,1391744,0
A06_t02.TIF,4554,local,0.851345,0.148655,1391744,0
A06_t03.TIF,4555,local,0.72985,0.27015,1391744,0
A06_t04.TIF,4556,local,0.663561,0.336439,1391744,0
A06_t05.TIF,4557,local,0.577582,0.422418,1391744,0
A06_t06.TIF,4558,local,0.461311,0.538689,1391744,0
A06_t07.TIF,4559,local,0.476854,0.523146,1391744,0
A06_t08.TIF,4560,local,0.435922,0.564078,1391744,0
A06_t09.TIF,4561,local,0.45049,0.54951,1391744,0
A06_t10.TIF,4562,local,0.469591,0.530409,1391744,0
A06_t11.TIF,4563,local,0.46699,0.53301,1391744,0
A06_t12.TIF,4564,local,0.402793,0.597207,1391744,0
A06_t13.TIF,4565,local,0.420219,0.579781,1391744,0
A06_t14.TIF,4566,local,0.438365,0.561635,1391744,0
A06_t15.TIF,4567,local,0.458064,0.541936,1391744,0
A06_t16.TIF,4568,local,0.394961,0.605039,1391744,0
A06_t17.TIF,4569,local,0.40359,0.59641,1391744,0
A06_t18.TIF,4570,local,0.35629,0.64371,1391744,0
A06_t19.TIF,4571,local,0.406771,0.593229,1391744,0
A06_t20.TIF,4572,local,0.415532,0.584468,1391744,0
A06_t21.TIF,4573,local,0.415431,0.584569,1391744,0
A06_t22.TIF,4574,local,0.404234,0.595766,1391744,0
A06_t23.TIF,4575,local,0.437651,0.562349,1391744,0
A06_t24.TIF,4576,local,0.421653,0.578347,1391744,0
A07_t0.TIF,4351,local,0.969024,0.030976,1391744,0
A07_t01.TIF,4577,local,0.950495,0.049505,1391744,0
A07_t02.TIF,4578,local,0.893379,0.106621,1391744,0
A07_t03.TIF,4579,local,0.89489,0.10511,1391744,0
A07_t04.TIF,4580,local,0.892323,0.107677,1391744,0
A07_t05.TIF,4581,local,0.884393,0.115607,1391744,0
A07_t06.TIF,4582,local,0.897604,0.102396,1391744,0
A07_t07.TIF,4583,local,0.888654,0.111346,1391744,0
A07_t08.TIF,4584,local,0.888192,0.111808,1391744,0
A07_t09.TIF,4585,local,0.869785,0.130215,1391744,0
A07_t10.TIF,4586,local,0.865435,0.134565,1391744,0
A07_t11.TIF,4587,local,0.864943,0.135057,1391744,0
A07_t12.TIF,4588,local,0.867243,0.132757,1391744,0
A07_t13.TIF,4589,local,0.840902,0.159098,1391744,0
A07_t14.TIF,4590,local,0.851152,0.148848,1391744,0
A07_t15.TIF,4591,local,0.849416,0.150584,1391744,0
A07_t16.TIF,4592,local,0.852655,0.147345,1391744,0
A07_t17.TIF,4593,local,0.846628,0.153372,1391744,0
A07_t18.TIF,4594,local,0.817844,0.182156,1391744,0
A07_t19.TIF,4595,local,0.825968,0.174032,1391744,0
A07_t20.TIF,4596,local,0.843329,0.156671,1391744,0
A07_t21.TIF,4597,local,0.815726,0.184274,1391744,0
A07_t22.TIF,4598,local,0.830162,0.169838,1391744,0
A07_t23.TIF,4599,local,0.823921,0.176079,1391744,0
A07_t24.TIF,4600,local,0.820388,0.179612,1391744,0
A08_t0.TIF,4352,local,0.937595,0.062405,1391744,0
A08_t01.TIF,4601,local,0.947686,0.052314,1391744,0
A08_t02.TIF,4602,local,0.839204,0.160796,1391744,0
A08_t03.TIF,4603,local,0.717557,0.282443,1391744,0
A08_t04.TIF,4604,local,0.600932,0.399068,1391744,0
A08_t05.TIF,4605,local,0.505881,0.494119,1391744,0
A08_t06.TIF,4606,local,0.447509,0.552491,1391744,0
A08_t07.TIF,4607,local,0.435598,0.564402,1391744,0
A08_t08.TIF,4608,local,0.409849,0.590151,1391744,0
A08_t09.TIF,4609,local,0.407806,0.592194,1391744,0
A08_t10.TIF,4610,local,0.390391,0.609609,1391744,0
A08_t11.TIF,4611,local,0.393003,0.606997,1391744,0
A08_t12.TIF,4612,local,0.382648,0.617352,1391744,0
A08_t13.TIF,4613,local,0.319541,0.680459,1391744,0
A08_t14.TIF,4614,local,0.37759,0.62241,1391744,0
A08_t15.TIF,4615,local,0.386477,0.613523,1391744,0
A08_t16.TIF,4616,local,0.371581,0.628419,1391744,0
