Filename,OrbitId,ELB,Background,Fungi,ROIArea[pixel],ROI-Group
A05_t01.TIF,4529,local,0.962629,0.037371,1391744,0
A05_t02.TIF,4530,local,0.913128,0.086872,1391744,0
A05_t03.TIF,4531,local,0.921708,0.078292,1391744,0
A05_t04.TIF,4532,local,0.907367,0.092633,1391744,0
A05_t05.TIF,4533,local,0.921227,0.078773,1391744,0
A05_t06.TIF,4534,local,0.909532,0.090468,1391744,0
A05_t07.TIF,4535,local,0.918891,0.081109,1391744,0
A05_t08.TIF,4536,local,0.882806,0.117194,1391744,0
A05_t09.TIF,4537,local,0.85844,0.14156,1391744,0
A05_t10.TIF,4538,local,0.838252,0.161748,1391744,0
A05_t11.TIF,4539,local,0.851583,0.148417,1391744,0
A05_t12.TIF,4540,local,0.806902,0.193098,1391744,0
A05_t13.TIF,4541,local,0.796139,0.203861,1391744,0
A05_t14.TIF,4542,local,0.739332,0.260668,1391744,0
A05_t15.TIF,4543,local,0.725715,0.274285,1391744,0
A05_t16.TIF,4544,local,0.747582,0.252418,1391744,0
A05_t17.TIF,4545,local,0.664037,0.335963,1391744,0
A05_t18.TIF,4546,local,0.612263,0.387737,1391744,0
A05_t19.TIF,4547,local,0.700071,0.299929,1391744,0
A05_t20.TIF,4548,local,0.6178,0.3822,1391744,0
A05_t21.TIF,4549,local,0.654506,0.345494,1391744,0
A05_t22.TIF,4550,local,0.544492,0.455508,1391744,0
A05_t23.TIF,4551,local,0.569999,0.430001,1391744,0
A05_t24.TIF,4552,local,0.502131,0.497869,1391744,0
A06_t0.TIF,4350,local,0.971715,0.028285,1391744,0
A06_t01.TIF,4553,local,0.953259,0.046741,1391744,0
A06_t02.TIF,4554,local,0.858979,0.141021,1391744,0
A06_t03.TIF,4555,local,0.746869,0.253131,1391744,0
A06_t04.TIF,4556,local,0.675719,0.324281,1391744,0
A06_t05.TIF,4557,local,0.662141,0.337859,1391744,0
A06_t06.TIF,4558,local,0.524233,0.475767,1391744,0
A06_t07.TIF,4559,local,0.529126,0.470874,1391744,0
A06_t08.TIF,4560,local,0.480562,0.519438,1391744,0
A06_t09.TIF,4561,local,0.488148,0.511852,1391744,0
A06_t10.TIF,4562,local,0.502586,0.497414,1391744,0
